source,target
ꢐꢒ꣄ ꢒꢿꢬ꣄,ஓக் கேர்
ꢙꢾꢡꣁ ꢒꢿꢬ꣄,ஜெதொ கேர்
ꢔꢸꢪ꣄ꢦꢶ,கு3ம்பி
ꢱꢾꢬ꣄ꢒꣁ ꢒꢿꢬ꣄,ஸெர்கொ கேர்
ꢱꢾꢬ꣄ꢒꣁ ꢲꣂ,ஸெர்கொ ஹோ
ꢱꣁꢪ꣄ꢦꢶ,ஸொம்பி
ꢱꢥ꣄ꢡꢸꢰ꣄ꢜꢶ,ஸந்துஷ்டி
ꢲꢸꢔꢸꢞ꣄,ஹுகு3ட்3
ꢗꢶꢡ꣄ꢬꢸ ꢒꢿꢬ꣄,சித்ரு கேர்
ꢙꢭꢵꢜ꣄,ஜளாட்
ꢡꢶꢬꢫꢶ ꢙꢵ,திரயி ஜா
ꢡꢶꢬ꣄ꢗꢶ,திர்சி
ꢡꢶꢬ꣄ꢪꢵꢥ꣄ ꢒꢾꢬ꣄,திர்மான்கேர்
ꢪꢾꢬ꣄ꢦꢸꢭ꣄ ꢒꢿꢬ꣄,மெர்புல் கேர்
ꢥꢶꢛ꣄ꢗꢶ,நிஞ்ஜி
ꢲꣁꢖ꣄ꢔꢸ ꢂꢮꢞ꣄ꢳꢿ,ஹோங்கு3 அவட்3ளே
ꢲꢬꢸꢪ꣄ꢨꢪ꣄ꢒꢾꢬ꣄,ஹரும்ப3ம்கேர்
ꢲꢬꢸꢪ꣄ꢨꢪ꣄ ꢲꣂ,ஹரும்ப3ம்ஹோ
ꢔꢸꢠ꣄ꢞꢾ ꢲꢭ꣄ꢭꢶ,கு3ண்டெ3 ஹல்லி
ꢦꣁꢱ꣄,போஸ்
ꢒꢸꢜ꣄ꢒꣁ ꢒꢾꢬ꣄,குட்கொகேர்
ꢤꣀꢬ꣄ꢫꢸ ꢦꣁꢥ꣄ꢣꢶ,தை4ர்யு பொந்தி3
ꢥꢹꢮ꣄,நூவ்
ꢯ꣄꣄ꢭꢵꢕꢠꣁ ꢒꢿꢬ꣄,ஶ்லாக4ணொ கேர்
ꢢꢹꢮ꣄,தூ2வ்
ꢡꢾꢬ꣄ꢪꢶ,தெர்மி
ꢩꢬꢵꢜ꣄ ꢂꢮꢵꢜ꣄,ப4ராட் அவாட்
ꢡꢸꢬ꣄ꢒꢶ,துர்கி
ꢪꢛ꣄ꢙꢶ,மஞ்ஜி
ꢯꣂꢩꢠꣁꢲꣁ,ஶோப4ணொ ஹோ
ꢔꢸꢛ꣄ꢙꢶ,கு3ஞ்ஜி
ꢡꢾꢮ꣄ꢞꢶ,தெவ்டி3
ꢗꢶꢔꢸꢬ꣄ꢱꣂꢜ꣄,சிகுர் ஸோட்
ꢦꢸꢜ꣄ꢜꣁ ꢒꢿꢬ꣄,புட்டொ கேர்
ꢱꣁꢞ꣄ꢞꢶ ꢙꢵ,ஸொட்3டி3ஜா
ꢗꢾꢞ꣄ꢮꢶ,செட்3வி
ꢗꢶꢭꢶꢛ꣄ꢗꢶ,சிலிஞ்சி
ꢗꢶꢖ꣄ꢒꢸꢭ꣄ ꢦꣂꢜ꣄,சிங்குல் போட்
ꢫꢵꢗꢠꣁ ꢒꢿꢬ꣄,யாசணொ கேர்
ꢙꢥ꣄ꢭꢿ,ஜன்லே
ꢡꢵꢠ꣄ꢲꢵꢥ꣄,தோண்ஹான்
ꢡꢾꢭꢶꢮ꣄ ꢲꣂ,தெளிவ்ஹோ
ꢗꢶꢭꢶꢛ꣄ꢗꢾ,சிலிஞ்சி
ꢯꢶꢔꢶꢬ꣄,ஶிகி3ர்
ꢗꢾꢣꢶꢬꢶ,செதி3ரி
ꢲꢶꢨ꣄ꢨꢵꢜ꣄,ஹிப்3பா3ட்
ꢲꢶꢨ꣄ꢨꢶ,ஹிப்3பி3
ꢮꢾꢒ꣄ꢒꢶ,வெக்கி
ꢪꢹꢔꢶ,மூகி3
ꢒꢸꢖ꣄ꢒꢶ,குங்கி3
ꢣꢶꢙꢫꢶꢙꢵ,தி3ஜயி ஜா
ꢣꣀꢬ꣄ꢫꢸ ꢣꢾ,தை3ர்யு தே3
ꢙꢾꢡꣁ ꢗꢾꢬ꣄ꢗꢶ,ஜெதொ செர்சி
ꢙꢾꢡꣁꢪꢳꢵꢞ꣄,ஜெதொ மிளாட்3
ꢭꣁꢪ꣄ꢨꢶ,லொம்பி3
ꢡꣂꢬ꣄,தோர்
ꢲꢵꢜ꣄,ஹாட்
ꢂꢞ꣄ꢞꢪ꣄ꢮꢡ꣄ꢡꣁ ꢒꢿꢬ꣄,அட்3ட3ம்வத்தொகேர்
ꢢꢾꢭ꣄ꢭꢶ ꢭꣁꢪ꣄ꢨꢶ,தெ4ல்லிலொம்பி3
ꢤꢶꢭ꣄ꢭꣁ ꢱꣁꢜ꣄,தி4ல்லொ ஸோட்
ꢔꢪ꣄ꢞꢫꢶ ꢙꢵ,க3ம்ட3யி ஜா
ꢦꢾꢬꢪ꣄ꢨꢪ꣄ ꢲꣁꢫ꣄ ꢙꢵ,பெரம்ப3ம் ஹொய் ஜா
ꢔꢪ꣄ꢞꢵꢜ꣄,க3ம்டா3ட்
ꢥꢵꢪ꣄,நாம்
ꢭꢔꢶꢤꢾꢬ꣄,லகி3தே4ர்
ꢤꢾꢬꢶꢭꢵꢔꢶ,தெ4ரி லாகி3
ꢱꢨ꣄ꢣꢸꢒꢿꢬ꣄,ஸப்3து3கேர்
ꢏꢭ꣄ꢭꣁ ꢒꢿꢬ꣄,ஒல்லொ கேர்
ꢨꢶꢙ꣄ꢮꢵꢞ꣄,பி3ஜ்வாட்3
ꢏꢞꢶ ꢙꢵ,ஒடி3 ஜா
ꢱꢵꢪꢸꢬ꣄ ꢃꢮ꣄,ஸாமுர் ஆவ்
ꢭꢵꢔ꣄,லாக்3
ꢏꢡ꣄ꢡꢵꢜ꣄,ஒத்தாட்
ꢲꢭ꣄ꢭꢶ,ஹல்லி
ꢲꢭ꣄ꢭꢫꢶ ꢙꢵ,ஹல்லயி ஜா
ꢲꢭ꣄ꢭꢵꢞ꣄,ஹல்லாட்3
ꢲꢷꢥ꣄ ꢲꣁꢫ꣄ꢙꢵ,ஹீன் ஹொய் ஜா
ꢲꢷꢥ꣄ ꢒꢿꢬ꣄,ஹீன் கேர்
ꢩꢶꢬꢸꢜ꣄,பி4ருட்
ꢥꢾꢱ꣄ꢒꢫꢶ ꢙꢵ,நெஸ்கயி ஜா
ꢩꢶꢬꢸꢞꢫꢶ ꢙꢵ,பி4ருட3யி ஜா
ꢱꣁꢣꢱꣁꢣꢫꢶ ꢙꢵ,ஸொத3ஸொத3யி ஜா
ꢗꢭꢵꢜ꣄,சலாட்
ꢂꢩꢶꢥꢫꣁ ꢒꢿꢬ꣄,அபி4நயொ கேர்
ꢏꢠ꣄ꢒꢶ,ஒண்கி
ꢥꣁꢪ꣄ꢪꢶ,நொம்மி
ꢩꢶꢠ꣄ꢞꢶ,பி4ண்டி3
ꢓꢵꢭ꣄,கா2ஸ்
ꢧꢠ꣄ꢜꣁ ꢲꣁꢫ꣄ꢙꢵ,ப2ண்டொ ஹொய் ஜா
ꢗꢶꢒ꣄ꢒꢫꢶ ꢙꢵ,சிக்கயி ஜா
ꢚꢶꢬ꣄ꢒꢫꢶ ꢙꢵ,ஜி2ர்கயி ஜா
ꢨꢶꢙ꣄ꢮꢫꢶꢙꢵ,பி3ஜ்வயி ஜா
ꢨꢶꢙ꣄ꢮꢶ,பி3ஜ்வி
ꢦ꣄ꢬꢿꢮ꣄ ꢦꣂꢜ꣄,ப்ரேவ் போட்
ꢭꢵꢙ꣄ ꢦꣁꢥ꣄ꢣꢶ,லாஜ் பொந்தி3
ꢕꢠꢵꢜ꣄,க4ணாட்
ꢕꢠꢫꢶ ꢙꢵ,க4ணயி ஜா
ꢥꢶꢯ꣄ꢒꢠꣁ ꢒꢿꢬ꣄,நிஶ்கணொ கேர்
ꢱ꣄ꢢ꣄ꢬꣁ ꢦꣁꢥ꣄ꢣꢶ ꢒꢿꢬ꣄,ஸ்த்2ரொ பொந்தி3 கேர்
ꢔꢵꢳ꣄ꢞꢿ,கா3ள்டே3
ꢗꢶꢪ꣄ꢜꢶ,சிம்டி
ꢥꢶꢡ꣄ꢡꣁ ꢬꢴꢵ,நித்தொரா:
ꢥꢶꢡ꣄ꢡꣁꢒꢿꢬ꣄,நித்தொகேர்
ꢥ꣄ꢫꢪꢥꣁ ꢒꢿꢬ꣄,ந்யமனொ கேர்
ꢥꢶꢬ꣄ꢠꢫꣁ ꢒꢿꢬ꣄,நிர்ணயொ கேர்
ꢮꢶꢜ꣄ꢜꢫꢶ ꢙꢵ,விட்டயி ஜா
ꢦꣁꢱ ꢦꣁꢱꢫꢶ ꢙꢵ,பொஸ பொஸயி ஜா
ꢭꢵꢪ꣄ꢒꢥꢶ ꢬꢴꢵ,லாம்கனி ரா:
ꢙꢳꢷꢬꢵꢒ꣄ ꢒꢿꢬ꣄,ஜளிராக் கேர்
ꢬꢵꢒ꣄ ꢲꣁꢫ꣄ ꢙꢵ,ராக் ஹொய் ஜா
ꢲꢸꢖ꣄ꢔꢶ ꢱꢵ,ஹுங்கி3 ஸா
ꢂꢥꢸꢩꢮ꣄ ꢒꢿꢬ꣄,அநுப4வ் கேர்
ꢂꢥꢸꢩꢮꢶ,அனுப4வி
ꢩꢸꢬ꣄ꢒꣁꢒꢿꢬ꣄,பு4ர்கொ கேர்
ꢱꢹꢒ꣄ꢯꢪꣁꢒꢥꢶ ꢬꢴꢵ,ஸூக்ஷ்மொகனி ரா:
ꢩꢸꢬ꣄ꢒꣁ ꢲꣁꢫ꣄ꢙꢵ,பு4ர்கொ ஹொய் ஜா
ꢨꢸꢱꢸꢪ꣄ ꢨꢸꢬꢸꢞꣁ ꢲꣂ,பு3ஸும் பு3ருடொ3 ஹோ
ꢨ꣄ꢬꢮꢿꢯ꣄꣄ ꢒꢿꢬ꣄,ப்ரவேஶ் கேர்
ꢦ꣄ꢬꢮꢿꢯ꣄ ꢒꢾꢬꢵꢜ꣄,ப்ரவேஶ் கெராட்
ꢒꢵꢡ꣄,காத்
ꢡꢮꢫꢶ ꢮꢔꢸꢠ꣄ꢜꣁ ꢲꣂ,தவயி வகு3ண்டொ ஹோ
ꢮꢷꢥ꣄,வீன்
ꢦꢶꢱ꣄ꢒꢫꢶ ꢙꢵ,பிஸ்கயி ஜா
ꢦꢶꢱ꣄ꢒꢶ,பிஸ்கி
ꢩꣁꢬ꣄ꢮꢵꢜ꣄,பொ4ர்வாட்
ꢩꣁꢬ꣄ꢮꢫꢶ ꢬꢴꢵ,பொ4ர்வயி ரா:
ꢥꢶꢬꢵꢒꢿꢬ꣄,நிராகேர்
ꢥꢶꢬꢵꢒꢬꢠꣁ ꢒꢿꢬ꣄,நிராகரணொ கேர்
ꢬꢸꢙꢸꢒꢿꢬ꣄,ருஜு கேர்
ꢬꢴꢵ:,ரா:
ꢱ꣄ꢡꢵꢦꢥꣁ ꢲꣁꢫ꣄ ꢬꢴꢵ,ஸ்தாபனொ ஹொய் ரா:
ꢥ꣄ꢬꢹꢦꢠꣁ ꢲꣁꢫ꣄ ꢬꢴꢵ,ந்ரூபணொ ஹொய் ரா:
ꢪꣁꢬꢶ ꢙꢵ,மொரி ஜா
ꢲꢶꢜ꣄ꢜꢫꢶ ꢙꢵ,ஹிட்டயி ஜா
ꢅꢣꣁꢓꢵꢳ꣄,ஈதொ3கா2ள்
ꢆꢞ꣄ꢗꢶ,உட்சி
ꢭꢪ꣄ꢨꢸꢒꢾꢬ꣄,லம்பு3கேர்
ꢦ꣄ꢬꢿꢮ꣄ ꢒꢿꢬ꣄,ப்ரேவ் கேர்
ꢙꢷꢬ꣄ꢠꢸ ꢲꣁꢫ꣄ꢙꢵ,ஜீர்ணு ஹொய் ஜா
ꢄꢡ꣄ꢡꢶ ꢙꢵ,இத்தி ஜா
ꢮꢔꢶꢠ꣄ꢞꢶꢭꢶ ꢗꢵꢭ꣄,வகி3ண்டிலி சால்
ꢔꢸꢣ꣄ꢣꢶ ꢧꣁꢜ꣄,கு3த்3தி3 போ2ட்
ꢲꢥꢶ ꢧꣁꢜ꣄,ஹனி போ2ட்
ꢩꢸꢬ꣄ꢒꣁ ꢲꣂ,பு4ர்கொ ஹோ
ꢣꢸꢮ꣄ꢥꣁ ꢭꢵꢔ꣄,து3வ்னொ லாக்3
ꢱꢵ,ஸா
ꢡꢦꢱ꣄ꢒꢾꢬ꣄,தபஸ்கேர்
ꢨꢲꢶꢱ꣄ꢒꢵꢬ꣄ ꢒꢿꢬ꣄,ப3ஹிஸ்கார் கேர்
ꢩꢵꢔ꣄ꢒꢿꢬ꣄,பா4க்3கேர்
ꢮꢶꢬꣁꢤ꣄ꢒꢿꢬ꣄,விரோத்4 கேர்
ꢦ꣄ꢬꢿꢮꢸꢬ꣄ ꢮꢶꢣꢶ ꢪꣂꢱ꣄ ꢒꢿꢬ꣄,ப்ரேவுர் வதி3 மோஸ் கேர்
ꢪꢫꢵꢭ꣄ꢒꢥꢶ ꢪꣂꢱ꣄ ꢒꢿꢬ꣄,மயால்கனி மோஸ் கேர்
ꢪꢫꢵꢭ꣄ ꢒꢾꢬꢶ ꢪꣂꢱ꣄ ꢒꢿꢬ꣄,மயால் கெரி மோஸ் கேர்
ꢩꢹꢒ꣄ꢭꢔꢫꢶ ꢬꢴꢵ,பூ4க்லக3யி ரா:
ꢤꢪꢵꢤꢵꢪꢸꢬ꣄ ꢬꢴꢵ,த4மாதா4முர் ரா:
ꢦꢾꢬ꣄ꢦꢫꢶ ꢬꢴꢵ,பெர்பயி ரா:
ꢥꢶꢭ꣄ꢗꢫꢶꢬꢴꢵ,நிள்சயி ரா:
ꢯꢫꢥꣁ ꢒꢿꢬ꣄,ஶயனொ கேர்
ꢒꢾꢬ꣄,கேர்
ꢃꢙ꣄ꢛꣁ ꢣꢿ,ஆஜ்ஞொ தே3
ꢃꢙ꣄ꢛꣁ ꢦꢵꢭꢥꣁ ꢒꢿꢬ꣄,ஆஜ்ஞொ பாலனொ கேர்
ꢃꢙ꣄ꢛꣁ ꢤꢵꢥꢸ ꢗꢵꢭ꣄,ஆஜ்ஞொ தா4னு சால்
ꢨꢾꢣꢸꢬ꣄,பெ3து3ர்
ꢥꢶꢪ꣄ꢦꢫꢶ ꢙꢵ,நிம்பயி ஜா
ꢦꢛ꣄ꢙꢷꢒꢬꢠꣁ ꢲꣂ,பஞ்ஜீகரணொ ஹோ
ꢥꢶꢪ꣄ꢦꢶ,நிம்பி
ꢦꢛ꣄ꢙꢷꢒꢬꢠꣁ ꢒꢿꢬ꣄,பஞ்ஜீகரணொ கேர்
ꢭꢸꢒ꣄ꢒꢵꢜ꣄,லுக்காட்
ꢭꢸꢒ꣄ꢒꢶꢭꢶ ꢬꢴꢵ,லுக்கிலி ரா:
ꢦꢱ꣄ꢒꢜ꣄ ꢓꢵꢜ꣄,பஸ்கட் கா2ட்
ꢤꢒ꣄ꢒꢶ ꢬꢴꢵ,த4க்கி ரா:
ꢗꢾꢮ꣄ꢣꢵꢜ꣄,செவ்தா3ட்
ꢄꢔꢵꢜ꣄,இகா3ட்
ꢂꢭ꣄ꢭꢵꢞꢸꢪ꣄ ꢬꢴꢵ,அல்லாடு3ம் ரா:
ꢦꢵꢭꢥꣁ ꢒꢿꢬ꣄,பாலனொ கேர்
ꢆꢒ꣄ꢒꢶ,உக்கி
ꢚꢾꢭ꣄ꢦꢶ,ஜெ2ல்பி
ꢱꣂꢤꢥꣁ ꢒꢿꢬ꣄,ஸோத4னொகேர்
ꢦꢬꢶꢦꢵꢭꢥꣁ ꢒꢿꢬ꣄,பரிபாலனொ கேர்
ꢮꢱ꣄ꢥꣁ ꢣꢿꢱ꣄ꢡꢶ ꢱꣁ ꢲꣁ,வஸ்னொ தே3ஸ்திஸொ ஹொ
ꢲꣁꢞ꣄ꢮꢶ,ஹொட்3வி
ꢣꢾꢳ꣄꣄ꢒꣁ ꢦꣂꢜ꣄,தெ3ள்கொபோட்
ꢨꢿ,பே
ꢗꢾꢜ꣄ꢮꢫꢶ ꢬꢴꢵ,செட்வயி ரா:
ꢮꢿꢥ꣄ ꢲꣂ ꢚꢸꢒ꣄ꢒꢸ ꢲꣂ,வேன் ஹோ
ꢦꢭꢶꢛ꣄ꢗꢶ,ப2லிஞ்சி
ꢮꢜ꣄ꢒꢾ ꢒꢿꢬ꣄,வட்கெகேர்
ꢦꣁꢳ꣄ꢔꢶ,பொள்கி3
ꢦꣁꢬꣁ ꢕꢵꢭ꣄,பொரொ கா4ல்
ꢗꢹꢒ꣄ ꢱꢖ꣄ꢔꢶ,சூக் ஸங்கி3
ꢚꣂꢭꢶꢛ꣄ꢗꢶ,ஜொ2லிஞ்சி
ꢤꢾꢬ꣄꣄ꢭꢾ,தெ4ர்லே
ꢲꢸꢞ꣄,ஹூட்3
ꢦꢥꢶ ꢨꢶꢥ꣄ꢣꢸꢥ꣄ ꢪꢶꢳꢫꢶ ꢬꢴꢵ,பனி பி3ந்து3ன் மிளயி ரா:
ꢣꣁꢭꢵꢪ꣄ꢦꢥꢶ ꢲꢶꢨ꣄ꢨꢶ ꢬꢴꢵ,தொ3ளாம்பனி ஹிப்3பி3 ரா:
ꢔꢵꢮ꣄,கா3வ்
ꢨꢵꢤꣁ ꢒꢿꢬ꣄,பா3தொ4 கேர்
ꢨꢵꢤꣁ ꢦꣁꢥ꣄ꢣꢵꢜ꣄,பா3தொ4 பொந்தா3ட்
ꢬꢒ꣄ꢰꢠꣁ ꢒꢿꢬ꣄,ரக்ஷணொ கேர்
ꢬꢒ꣄ꢰꢶ,ரக்ஷி
ꢦ꣄ꢬꢮꢲꢶ,ப்ரவஹி
ꢦꢵꢱꢥꣁ ꢒꢿꢬ꣄,பாஸனொ கேர்
ꢕꢾꢥꢪ꣄ ꢒꢿꢬ꣄,கெ4னம் கேர்
ꢕꣃꢬ꣄ꢡꣁ ꢒꢿꢬ꣄,கௌ3ர்தொ கேர்
ꢯ꣄ꢭꢵꢕꢥꣁ ꢒꢿꢬ꣄,ஶ்லாக4னொ கேர்
ꢆꢦꢫꣂꢒ꣄ ꢒꢿꢬ꣄,உபயோக் கேர்
ꢥꢹꢔ꣄,நூக்3
ꢪꢥ꣄ꢡꢸꢱꢾꢬ ꢬꢴꢵ,மந்துஸெர ரா:
ꢗꢶꢔꢸꢜ꣄ꢜꢒꢥꢶ ꢬꢴꢵ,சிகு3ட்டகனி ரா:
ꢒꢸꢱꢶꢬ꣄,குஸிர்
ꢤꢾꢬ꣄,தே4ர்
ꢪꣁꢥ꣄ꢥꢸꢩꢿꢡ꣄ ꢲꣂ,மொன்னுபே4த் ஹோ
ꢪꢶꢭꢶ ꢬꢴꢵ,மிளி ரா:
ꢒꢸꢜ꣄ꢒꢵꢥ꣄ ꢗꢾꢬꢶ ꢬꢴꢵ,குட்கான் செரி ரா:
ꢒꢸꢜ꣄ꢒꢵꢥ꣄ ꢱꢥ꣄ꢤꢫꢶ ꢬꢴꢵ,குட்கான் ஸந்த4யி ரா:
ꢒꢸꢜ꣄ꢒꢵꢥ꣄ ꢗꢾꢬ꣄ꢗꢶ,குட்கான் செர்சி
ꢒꢸꢜ꣄ꢒꢵꢥ꣄ ꢱꢥ꣄ꢤꢶ,குட்கான் ஸந்தி4
ꢔꣁꢳ ꢔꣁꢳꢫꢶ ꢬꢴꢵ,கொ3ளகொ3ளயி ரா:
ꢦꢱ꣄ꢒꢜ꣄ ꢦꣂꢜ꣄,பஸ்கட் போட்
ꢧꢜ꣄ꢜꢶ ꢬꢴꢵ,ப2ட்டி ரா:
ꢧꢵꢜ꣄ꢜ,பா2ட்
ꢚꣁꢭꢶꢛ꣄ꢗꢶ,ஜொ2லிஞ்சி
ꢦ꣄ꢬꢡꢶꢦ꣄ꢬꢒꢵꢯ꣄ ꢒꢿꢬ꣄,ப்ரதிப்ரகாஶ் கேர்
ꢃꢯ꣄꣄ꢗꢬ꣄ꢫꢸ ꢲꣂ,ஆஶ்சர்யு ஹோ
ꢆꢦꢫꣁꢔ꣄ ꢒꢿꢬ꣄,உபயோக் கேர்
ꢦ꣄ꢬꢮꢿꢯ꣄ ꢒꢿꢬ꣄,ப்ரவேஶ் கேர்
ꢮꢜꣁ ꢲꣁꢫ꣄ꢬꢴꢵ,வடொ ஹொய் ரா:
ꢮꢜꣁ ꢲꣂ,வடொ ஹோ
ꢮꢜꣁ ꢒꢿꢬ꣄,வடொ கேர்
ꢩꢵꢔ꣄ ꢒꢿꢬ꣄,பா4க்3 கேர்
ꢦ꣄ꢬꢾꢬꢥꣁ ꢒꢿꢬ꣄,ப்ரேரனொ கேர்
ꢦꢶꢳ꣄,பீள்
ꢙꢶꢮ꣄ꢭꢶ ꢬꢴꢵ,ஜிவ்லி ரா:
ꢧꢵꢜ꣄ ꢒꢿꢬ꣄,பா2ட் கேர்
ꢕꢶꢶꢪ꣄ꢒꢵꢬ꣄ ꢒꢿꢬ꣄,கி4ம்கார் கேர்
ꢇꢙ꣄,ஊஜ்
ꢱꢸꢜ꣄ꢜꢶ ꢙꢵ,ஸுட்டி ஜா
ꢱꢸꢫꢦ꣄ꢬꢩꢵꢮ꣄ ꢔꢵꢮ꣄,ஸுயப்ரபா4வ் கா3வ்
ꢙꣁꢪꢵꢜ꣄,ஜெமாட்
ꢪꢾꢬ꣄ꢗꢶ,மெர்சி
ꢤꢹꢬ꣄,தூர்
ꢤꢸꢪꢫꢶ ꢬꢴꢵ,து4மயி ரா:
ꢤꢸꢪꢵꢜ꣄,து4மாட்
ꢡꢾꢱꢶ ꢧꣁꢜ꣄,தெஸி போ2ட்
ꢬꢾꢔꢶꢞꢶ ꢧꣁꢜ꣄,ரெகி3டி3 போ2ட்
ꢧꢸꢔ꣄ꢔꢶ ꢬꢴꢵ,பு2க்3கி3 ரா:
ꢦꢸꢥꢬꢸꢣ꣄ ꢤꢵꢬꢥꣁ ꢒꢿꢬ꣄,புனருத்3தா4ரணொ கேர்
ꢥꣁꢮꣁ ꢒꢿꢬ꣄,நொவொ கேர்
ꢔꢞꢫꢶ ꢬꢴꢵ,க3ட3யி ரா:
ꢔꢞ꣄,கா3ட்3
ꢤꢹꢳ꣄,தூ4ள்
ꢂꢥ꣄ꢣꢞ꣄ꢳꢿ,அந்த3ட்3ளே
ꢒꢳꢫꢶꢭꢿ,களயிலே
ꢗꢹꢒ꣄ ꢪꢾꢥ꣄ꢭꢶ ꢬꣂꢜ꣄,சூக் மென்லி ரோட்
ꢧꣀꢭꢶꢧꢵꢬ꣄ ꢲꣂ,பை2லிபா2ர் ஹோ
ꢱꣁꢭꢧꢵꢬ꣄ ꢲꣂ,ஸொளபா2ர் ஹோ
ꢮꢮ꣄ꢬꢶꢥꢶꢪ꣄ ꢬꢴꢵ,வவ்ரினிம் ரா:
ꢦꢬꢶꢫꣂꢔꢸꢪ꣄ ꢬꢴꢵ,ப்ரயோகு3ம் ரா:
ꢪꢷꢔꢸꢪ꣄ ꢬꢴꢵ,நூகு3ம் ரா:
ꢬꢦ꣄ꢡꢵꢪ꣄ ꢬꢴꢵ,ரப்தாம் ரா:
ꢪꢸꢬ꣄ꢔꢫꢶ ꢬꢴꢵ,முர்க3யி ரா:
ꢱꢾꢔꣁ ꢒꢿꢬ꣄,ஸெகொ3 கேர்
ꢮꢶꢙ꣄ꢙꢵꢜ꣄,விஜ்ஜாட்
ꢗꣁꢞ꣄ꢞꣁꢮꢡ꣄ꢡꣁ ꢒꢿꢬ꣄,சொட்3டொ3வத்தொகேர்
ꢡꢶꢬꢱ꣄ꢒꢵꢬ꣄ ꢒꢿꢬ꣄,திரஸ்கார் கேர்
ꢥꢶꢔꢶꢭ꣄,நிகி3ள்
ꢧꢹꢭ꣄,பூ2ல்
ꢨꢷꢕꢵꢭ꣄,பீ3கா4ல்
ꢱꣁꢪ꣄ꢦꢸꢦꣁꢥ꣄ꢣꢶ,ஸொம்புபொந்தி3
ꢣꢾꢳ꣄꣄ꢒ ꢒꣂꢜ꣄,தெ3ள்கபோட்
ꢔꢸꢠꢵꢞ꣄,கு3ணாட்3
ꢮꢿꢥ꣄ ꢒꢿꢬ꣄,வேன் கேர்
ꢮꢾꢥ ꢲꣂ,வேன் ஹோ
ꢦꣁꢮ꣄ꢱ꣄ ꢦꣂꢜ꣄,பொவ்ஸ் போட்
ꢢꢵꢪ꣄ ꢪꢬ꣄ꢗꢶꢭꢾ,தா2ம் மர்சிலே
ꢂꢥꢸꢮꢵꢣ꣄ꢒꢿꢬ꣄,அனுவாத்3கேர்
ꢩꢵꢰꢵꢥ꣄ꢡꢬ꣄ ꢒꢿꢬ꣄,பா4ஷாந்தர் கேர்
ꢡꢬ꣄ꢙꢪꣁ ꢒꢿꢬ꣄,தர்ஜமொ கேர்
ꢥꢶꢳꢸꢮ꣄ ꢡꣁꢦ꣄ꢦꢶ,நெளுவ் தொப்பி
ꢲꢔ꣄ꢔꢶ,ஹக்3கி3
ꢗꢸꢠ꣄ꢞꢵꢞ꣄,சுண்டா3ட்3
ꢙꢭꢫꢶ ꢙꢵ,ஜளயி ஜா
ꢩꢸꢬ꣄ꢒꣁ ꢲꣁꢫ ꣄ꢙꢵ,பு4ர்கொ ஹொய் ஜா
ꢩꢸꢬ꣄ꢒꣁ ꢒꢿꢬ꣄,பு4ர்கொகேர்
ꢗꢭ꣄ꢥꢵꢡꣁ ꢬꢴꢵ,சல்னாதொ ரா:
ꢩꢸꢛ꣄ꢙꢫꢶ ꢬꢴꢵ,பு4ஞ்ஜயி ரா:
ꢮꢡ꣄ꢡꢵ ꢚꢔꢜ꣄,வத்தா ஜ2க3ட்
ꢪꢶꢳ꣄꣄ꢮꢶ,மிள்வி
ꢪꢶꢳꢵꢜ꣄,மிளாட்
ꢗꢾꢬꢶ ꢬꢴꢵ,செரி ரா:
ꢒꢸꢖ꣄ꢔꢶ,குங்கி3
ꢦꣁꢮ꣄ꢱ꣄ ꢭꢸꢗ꣄ꢗꢶ,பொவ்ஸ் லுச்சி
ꢱꢪꢸꢭꢿ,ஸமுலே
ꢆꢦꢣꢿꢰ꣄ ꢒꢿꢬ꣄,உபதே3ஷ்கேர்
ꢪꢸꢬ꣄ꢔ ꢶꢙꢵ,முர்கி3ஜா
ꢪꢔ꣄ꢔꢸꢥꣁ ꢦꣂꢜ꣄,மக்3கு3னொபோட்
ꢪꣁꢠ꣄ꢗꢶ,மொண்சி
ꢪꣁꢠ꣄ꢗꢫꢶ ꢬꢴꢵ,மொண்சயி ரா:
ꢲꣁꢬꢵꢜ꣄ ꢒꢾꢬ꣄ꢭꢾ,ஹொராட்கெர்லே
ꢮꢱꢸꢥꢫꢶ ꢬꢴꢵ,வஸுனயி ரா:
ꢲꢸꢖ꣄ꢔꢶ ꢱꢵ,ஹுங்கி3ஸா
ꢪꣁꢬ꣄ꢔꢶꢫꢵꢡ꣄ ꢣꢿ,மொர்கி3யாத் தே3
ꢡꢶꢪꢸꢬ꣄ ꢤꢿꢬ꣄,திமுர் தே4ர்
ꢂꢬ꣄ꢢꢪꣂꢲ꣄ ꢦꣁꢥ꣄ꢣꢶ,அர்த2மோஹ் பொந்தி3
ꢲꢸꢣꢥ ꢥꢶꢛ꣄ꢙꢶ,ஹுத3ன நிஞ்ஜி
ꢱꣁꢖ꣄ꢔ ꢦꣂꢜ꣄,ஸொங்க3போட்
ꢃꢯ꣄ꢗꢬ꣄ꢫꢸ ꢦꣂꢜ꣄,ஆஶ்சர்யுபோட்
ꢱꣁꢮ꣄ꢬꢪ꣄ ꢒꢿꢬ꣄,ஸொவ்ரம்கேர்
ꢪꣁꢥꣁ ꢙꢮꢵꢜ꣄,மொனொ ஜவாட்
