source,target
ꢣꢶꢥ꣄ꢥꢸ ꢙꢮꢵꢜ꣄,dinnu javaat'
ꢩꢷꢜ꣄,bheet'
ꢱꢷꢥ꣄ꢦꣁꢥ꣄ꢣꢶ,seenpo'ndi
ꢱꢶꢒ꣄ꢒꢵꢜ꣄,sikkaat'
ꢣꢹꢡ꣄ ꢦꢷꢳ꣄,doot peel'
ꢗꢸꢜ꣄ꢜꢸ ꢧꢷꢬ꣄ꢮꢶ,chut't'u pheervi
ꢗꢸꢜ꣄ꢜꢸ ꢧꢷꢬ꣄,chut't'u pheer
ꢱꢵꢦꢥꣁ ꢣꢿ,saapano' de
ꢦꣁꢳ꣄ꢳꣁ ꢲꣂ,po'l'l'o' ho
ꢣꢾꢒ꣄ꢒꢵꢜ꣄,de'kkaat'
ꢦꢶꢬꢿꢮ꣄ ꢒꢿꢬ꣄,pirev ker
ꢱꢸꢒ꣄ꢒꢶ ꢙꢵ,sukki jaa
ꢡꢦ꣄ꢦꢶ ꢙꢵ,tappi jaa
ꢒꢫ꣄ꢭꣁ ꢣꢾ,kaylo' de'
ꢡꢦꢵꢜ꣄,tapaat'
ꢂꢨ꣄ꢨꢳ꣄ꢳꢿ,abbal'l'e
ꢦꣁꢞ꣄ ꢬꢴꢵ,po'd' rhaa
ꢥꢶꢖ꣄ꢙꢵꢜ꣄,ningjaat'
ꢓꢶꢠ꣄ꢓꢶꢠꢵꢜ꣄ ꢒꢪ꣄ꢦꢥꣁ ꢒꢿꢬ꣄,khinkhinaat' kampano' ker
ꢂꢨ꣄ꢨꢱ꣄ꢡꢶꢱꣁ ꢬꢴꢵ,abbastiso' rhaa
ꢥꣁꢠ꣄ꢜꢶꢭꢶꢗꢵꢭ꣄,no'nt'ilichaal
ꢚꢹꢬ꣄ ꢆꢜ꣄ꢗꢶꢭꢾ,jhoor ut'chile'
ꢔ꣄ꢬꢲꢥꣁ ꢒꢿꢬ꣄,grahano' ker
ꢩꢜ꣄ꢜꢶ ꢙꢵ,bhat't'i jaa
ꢩꢵꢜ꣄,bhaat'
ꢥꢶꢔꢶꢳꢵꢜ꣄,nigil'aat'
ꢥꢶꢔꢳ꣄,nigal'
ꢒꢮ꣄ꢭꢶꢱꣂꢜ꣄,kavlisot'
ꢯꢵꢓꣁ ꢱꣂꢜ꣄,shaakho' sot'
ꢣꣁꢱ꣄ꢒꣁ ꢗꢸꢜ꣄ꢜꢸ ꢧꢷꢬ꣄,do'sko' chut't'u pheer
ꢕꢶꢬ꣄ꢒꢶ,ghirki
ꢒꣁꢮ꣄ꢬꢶ,ko'vri
ꢱꢾꢣ꣄ꢣꢸ ꢱꢨꣁ ꢒꢿꢬ꣄,se'ddu sabo' ker
ꢕꢸꢮꣁ ꢒꢿꢬ꣄,ghuvo' ker
ꢮ꣄ꢫꢮꢱ꣄ꢢꣁ ꢥꢴꢷꢡ꣄ꢡꢶꢱꣁ ꢒꢿꢬ꣄,vyavastho' nheettiso' ker
ꢮ꣄ꢫꢮꢱ꣄ꢢꣁ ꢥꢴꢷꢡ꣄ꢡꢶꢱꣁ ꢲꣁ,vyavastho' nheettiso' ho'
ꢃꢒꢬ꣄ꢰꢥꣁ ꢒꢿꢬ꣄,aakarshano' ker
ꢔꢸꢱꢸꢔꢸꢱꢸ ꢒꢿꢬ꣄,gusugusu ker
ꢔꢸꢣ꣄ꢣꢶ,guddi
ꢗꢮꢶ ꢒꢵ,chavi kaa
ꢤꢸꢖ꣄ꢒꢶ,dhunki
ꢒꢸꢰꢵꢭ꣄ ꢒꢿꢬ꣄,kushaal ker
ꢲꢳ꣄ꢳꢸ ꢔꢸꢣ꣄ꢣꢶ,hal'l'u guddi
ꢔꣂꢦꢸꢬ꣄ ꢒꢾꢬꢱ꣄ꢡꢾ,gopur ke'raste'
ꢪꣁꢥ꣄ꢥꢸꢪ꣄ ꢲꢸꢳꣁ ꢦꢾꢮ꣄ꢞꢫ ꢶꢬꢴꢵ,mo'nnum hul'o' pe'vd'aya irhaa
ꢭꢸꢪ꣄ꢦ꣄ꢶꢭꢿ,lump_ile
ꢭꢸꢪ꣄ꢦꢵꢜ꣄,lumpaat'
ꢧꢸꢭꢵꢧꢸꢭꢶꢣꢾꢒ꣄ꢒꢵꢜ꣄,phulaaphulide'kkaat'
ꢱꣁꢥ꣄ꢡꣁꢰ꣄ ꢦꣁꢥ꣄ꢣꢶ,so'nto'sh po'ndi
ꢒꢸꢣꢹꢲꢭ꣄ ꢦꣁꢥ꣄ꢣꢶ,kudoohal po'ndi
ꢂꢭ꣄ꢮꢵꢜ꣄,alvaat'
ꢂꢭ꣄ꢭꢶ,alli
ꢱꢪ꣄ꢪꢶꢯ꣄ꢬꢠꣁ ꢲꣁꢫ꣄ꢬꢴꢵ,sammishrano' ho'yrhaa
ꢪꢸꢭ꣄ꢭ ꢧꢭ꣄ꢭꣁ ꢲꣁꢫ꣄ ꢬꢴꢵ,mulla phallo' ho'y rhaa
ꢒꢮ꣄ꢭꢫꢶ ꢬꢴꢵ,kavlayi rhaa
ꢪꢸꢭ꣄ꢭ ꢧꢭ꣄ꢭꣁ ꢒꢿꢬ꣄,mulla phallo' ker
ꢒꢮ꣄ꢭꢶ ꢡꢵꢫ꣄,kavli taay
ꢒꢸꢥꢪꢶꢖ꣄ꢗꢶꢫꢶ ꢬꢴꢵ,kunamingchiyi rhaa
ꢒꢸꢪꢶꢖ꣄ꢗꢶ ꢢꣁꢮ꣄,kumingchi tho'v
ꢭꢸꢪ꣄ꢦꢶ,lumpi
ꢭꢸꢪ꣄ꢦꢫꢶ ꢬꢴꢵ,lumpayi rhaa
ꢔꣁꢳꢔꣁꢳꢫꢶ ꢮꢡ꣄ꢡꣁ ꢒꢾꢬ꣄,go'l'ago'l'ayi vatto' ke'r
ꢦꣁꢭ꣄ꢭꢪ꣄ ꢦꣂꢜ꣄,po'llam pot'
ꢦꣁꢭ꣄ꢭꢪ꣄ ꢒꢾꢬ꣄,po'llam ke'r
ꢦꣁꢭ꣄ꢭꢪ꣄ ꢒꣁꢮ꣄ꢬꢶ,po'llam ko'vri
ꢙꢾꢡ ꢗꢿꢬ꣄,je'ta cher
ꢱ꣄ꢥꢵꢥ꣄ ꢒꢿꢬ꣄,snaan ker
ꢃꢖ꣄ꢔꢸ ꢤꢹꢮ꣄,aangu dhoov
ꢱꢶꢳ꣄ꢳꢦꣂꢜ꣄,sil'l'apot'
ꢒꢸꢬ꣄ꢗꢶꢭꢾ,kurchile'
ꢥꢴꢥ꣄ꢥ ꢒꢿꢬ꣄,nhanna ker
ꢆꢥ꣄ꢥꣁ ꢒꢿꢬ꣄,unno' ker
ꢥꢴꢥ꣄ꢥꢲꣁ,nhannaho'
ꢪꣁꢥ꣄ꢥꢸꢪ꣄ꢒꢸꢱ꣄ꢒꢫꢶ ꢬꢴꢵ,mo'nnumkuskayi rhaa
ꢆꢥ꣄ꢥꣁ ꢲꣁꢫ꣄ꢬꢴꢵ,unno' ho'yrhaa
ꢏꢖ꣄ꢔꢶ,o'ngi
ꢏꢖ꣄ꢔꢵꢜ꣄,o'ngaat'
ꢭꢵꢱ꣄,laas
ꢭꢙ꣄ꢙꣁ ꢦꣁꢥ꣄ꢣꢶ,lajjo' po'ndi
ꢗꢾꢬ꣄ꢭꢿ,che'rle
ꢲꢵꢡ꣄ ꢙꢾꢡ ꢗꢾꢬ꣄ꢗ꣄ꢗꢶ,haat je'ta che'rchchi
ꢬꢾꢗ꣄ꢗ ꢡꢵꢫ꣄,re'chcha taay
ꢪꢿꢠ꣄,men
ꢏꢖ꣄ꢒꢶ,o'nki
ꢱ꣄ꢮꢦ꣄ꢬꢡꢵꢦ꣄ ꢒꢾꢬ꣄ꢭꢿ,svaprataap ke'rle
ꢒꢾꢖ꣄ꢙꢶ,ke'ngji
ꢪꢔꢶꢭꢾ,magile'
ꢥꢵꢯ꣄,naash
ꢥꢯꢥꣁ ꢲꣂ,nashano' ho
ꢙꢾꢔꢸꢖ꣄ꢗꢶ,je'gungchi
ꢙꢷꢔ꣄,jeeg
ꢨꢸꢱ꣄ꢒꢸꢜ꣄ꢜꢶ ꢬꣂꢜ꣄,buskut't'i rot'
ꢎꢒꢶ,aiki
ꢂꢪ꣄ꢨꢜ꣄ ꢬꢴꢵ,ambat' rhaa
ꢲꣁ,ho'
ꢔꢸꢜ꣄ꢜꢸꢡꢵꢫ꣄,gut't'utaay
ꢜꢖ꣄ꢒꢥꣁ ꢒꢿꢬ꣄,t'ankano' ker
ꢒꣁꢡ꣄ꢡꢶ,ko'tti
ꢡꢦꢫꢶ ꢙꢵ,tapayi jaa
ꢲꢸꢨ꣄ꢨꢶ,hubbi
ꢱꢸꢙ꣄ꢙꢶ,sujji
ꢡꣂꢠꢸꢪ꣄ ꢔꣁꢳꣁ ꢒꢿꢬ꣄,tonum go'l'o' ker
ꢡꣂꢠ꣄ ꢔꣁꢳꣁ ꢒꢿꢬ꣄,ton go'l'o' ker
ꢡꣂꢜ꣄,tot'
ꢪꣁꢬꢵꢜ꣄,mo'raat'
ꢧꢖ꣄ꢔꢶꢜ꣄,phangit'
ꢪꢥ꣄ꢣꣁ ꢗꢿꢜ꣄,mando' chet'
ꢢꣁꢮ꣄ꢭꢾ,tho'vle'
ꢩꣁꢬ꣄ꢮꢶ,bho'rvi
ꢭꢔꢵꢜ꣄,lagaat'
ꢗꢾꢮ꣄ꢛ꣄ꢗꢶ,che'vnchi
ꢏꢬ꣄ꢦꢶ,o'rpi
ꢬꢵꢒ꣄ ꢂꢥ꣄ꢭꢾ,raak anle'
ꢨꣁꢪ꣄,bo'm
ꢪꢔꢶꢭꢿ,magile
ꢪꢾꢥ꣄ꢭꢿ,me'nle
ꢒ꣄ꢰꢪꣁ ꢒꢾꢬ꣄ꢭꢿ,kshamo' ke'rle
ꢗꢶꢜꢸꢗꢶꢞꢵꢜ꣄,chit'uchid'aat'
ꢯꢶꢡꢶꢭꢶ ꢙꢵ,shitili jaa
ꢗꢾꢣꢶꢭꢶꢙꢵ,che'dilijaa
ꢣ꣄ꢒ꣄ꢒꢶ,dkki
ꢪꢷꢭ꣄,meel
ꢱꢾꢥ꣄ꢣꢿꢮ꣄ꢦꣂꢜ꣄,se'ndevpot'
ꢗꢵꢜ꣄,chaat'
ꢚꢹꢬ꣄,jhoor
ꢱꢨꢶꢖ꣄ꢗꢶ,sabingchi
ꢗꢵꢭ꣄,chaal
ꢙꣁꢞꢸꢖ꣄ꢗꢶ,jo'd'ungchi
ꢣꢷ ꢗꢾꢬ꣄ꢗꢶ,dee che'rchi
ꢤꢞ꣄ꢞꢿ,dhad'd'e
ꢥꢶꢬ꣄ꢮꢵꢲ꣄ ꢒꢿꢬ꣄,nirvaah ker
ꢱꢛ꣄ꢗꢵꢭꢥꣁ ꢒꢿꢬ꣄,sanchaalano' ker
ꢭꢾꢔꢸꢡ꣄ꢡꣁ ꢙꢵ,le'gutto' jaa
ꢗꢵꢭ꣄ꢲꣁ,chaalho'
ꢬꢸꢡꢸꢲꣁ,rutuho'
ꢲꢥ꣄ꢣꢶ,handi
ꢏꢠ꣄ꢜ꣄ꢫꢦꣁꢔꢸꢪ꣄ ꢏꢖ꣄ꢔꢶ,o'nt'yapo'gum o'ngi
ꢏꢠ꣄ꢜ꣄ꢫꢦꣂꢔꢸꢪ꣄ ꢏꢖ꣄ꢔꢵꢜ꣄,o'nt'yapogum o'ngaat'
ꢒꣁꢛ꣄ꢗꢶꢥ ꢶꢮꢗꢥ꣄ ꢒꢿꢬ꣄,ko'nchina ivachan ker
ꢱꢭ꣄ꢭꢵꢦꢸ ꢮꢗꢥ꣄ ꢒꢿꢬ꣄,sallaapu vachan ker
ꢚꢶꢬ꣄ꢒꢶ ꢦꣂꢜ꣄,jhirki pot'
ꢗꢸꢒ꣄ꢱꢖ꣄ꢔꢶ,chuksangi
ꢣꣂꢰ ꢃꢬꣂꢦꢠꣁ,dosha aaropano'
ꢱ꣄ꢢꢶꢬꣁ ꢒꢿꢬ꣄,sthiro' ker
ꢦꣂꢒ꣄ ꢏꢖBꢔꢶ,pok o'ngaBgi
ꢦꣂꢒ꣄ ꢏꢖBꢔꢵꢜ꣄,pok o'ngaBgaat'
ꢥꣁꢪ꣄ꢪꢶꢭꢶ ꢬꢴꢵ,no'mmili rhaa
ꢏꢬ꣄ꢔꢵꢜ꣄,o'rgaat'
ꢒꢳꢵꢜ꣄,kal'aat'
ꢦ꣄ꢬꢒꢜꢥꣁ ꢒꢿꢬ꣄,prakat'ano' ker
ꢱꢪ꣄ꢜꢶꢥꢶ ꢦꣂꢜ꣄,samt'ini pot'
ꢱꢪ꣄ꢜꢶ,samt'i
ꢬꢵꢒ꣄ ꢣꢾꢒ꣄ꢒꢵꢜ꣄,raak de'kkaat'
ꢪꣁꢠ꣄ꢔꢵꢜ꣄,mo'ngaat'
ꢲꢵꢮꢩꢵꢮ꣄ ꢒꢿꢬ꣄,haavabhaav ker
ꢪꣁꢠ꣄ꢔꢶ,mo'ngi
ꢬꢹꢦ꣄ꢒꢾꢬ꣄,roopke'r
ꢗꢶꢡ꣄ꢡꢬ꣄ ꢒꢿꢬ꣄,chittar ker
ꢂꢨ꣄ꢨꢞ꣄ꢭꢿ ꢂꢨꢞ꣄ꢭꢿ,abbad'le abad'le
ꢗꢾꢣꢸꢬ꣄,che'dur
ꢮꢶꢒꢷꢬ꣄ꢠꢸ ꢲꣁꢫ꣄ ꢙꢵ,vikeernu ho'y jaa
ꢗꢾꢣꢸꢬꢵꢜ꣄,che'duraat'
ꢮꢶꢒꢷꢬ꣄ꢠꢸ ꢒꢾꢬ꣄,vikeernu ke'r
ꢥꢾꢱ꣄ꢒꢶ,ne'ski
ꢫꣂꢱꢥꣁ ꢒꢿꢬ꣄,yosano' ker
ꢭꢸꢗ꣄ꢗꢵꢜ꣄,luchchaat'
ꢗꢶꢬꢵꢫ꣄ꢥꢶ ꢦꣂꢜ꣄,chiraayni pot'
ꢲꢵꢱ꣄,haas
ꢱꣁꢮ꣄ꢬꢪ꣄ ꢒꢾꢬ꣄,so'vram ke'r
ꢬꣂꢪꢵꢛ꣄ꢗꣁ ꢲꣁꢫ꣄ꢭꢿ,romaancho' ho'yle
ꢡꣁꢠꣁ ꢡꣁꢠꣁ ꢒꢿꢬ꣄,to'no' to'no' ker
ꢭꢴꣁꢮꣁ ꢦꣂꢜ꣄,lho'vo' pot'
ꢥꢴꢥ꣄ꢥ ꢲꣂ,nhanna ho
ꢬꢵꢒ꣄ ꢂꢮꢵꢜ꣄,raak avaat'
ꢆꢱ꣄ꢦꢶ ꢱꣂꢜ꣄,uspi sot'
ꢔꢮ꣄ꢖ꣄ꢗꢶ,gavngchi
ꢙꢷꢬ꣄ꢠꢸꢒꢿꢬ꣄,jeernuker
ꢪꣁꢥꣁ ꢒꢿꢬ꣄,mo'no' ker
ꢬꢵꢒ꣄ ꢂꢮꢞꢳꢿ,raak avad'al'e
ꢔꢸꢬ꣄ꢡꢸ ꢒꢳꢵꢜ꣄,gurtu kal'aat'
ꢩꢸꢛ꣄ꢙꢶ,bhunji
ꢭꢵꢮ꣄,laav
ꢪꢶꢜ꣄ꢜꢶ,mit't'i
ꢦꢱ꣄ꢡꣁꢒ꣄ꢒꢶ,pasto'kki
ꢯꢸꢣ꣄ꢣꢶ ꢒꢿꢬ꣄,shuddi ker
ꢡꢸꢒ꣄ꢒꢶ,tukki
ꢮꢵꢮ꣄,vaav
ꢡꢸꢒ꣄ꢒꢵꢜ꣄,tukkaat'
ꢒꢸꢖ꣄ꢒꢶ,kunki
ꢂꢒ꣄ꢒꢸꢬꣁꢒꢿꢬ꣄,akkuro'ker
ꢒꢸꢖ꣄ꢔꢫꢶ ꢙꢵ,kungayi jaa
ꢂꢒ꣄ꢒꢸꢬꣁ ꢲꣁ,akkuro' ho'
ꢂꢮ꣄ꢱꢬ꣄ ꢦꣁꢜ꣄,avsar po't'
ꢔꢸꢮ꣄ꢠꢶ,guvni
ꢔꣁꢳꣁ ꢒꢿꢬ꣄,go'l'o' ker
ꢔꢸꢠ꣄ꢮꢫꢶ ꢬꢴꢵ,gunvayi rhaa
ꢔꣁꢳꣁ ꢲꣁꢫ ꣄ꢬꢴꢵ,go'l'o' ho'ya rhaa
ꢯ꣄꣄ꢮꢵꢱꣁ ꢒꢿꢬ꣄,shvaaso' ker
ꢬꢸꢗ꣄ꢗꢶ ꢱꢵ,ruchchi saa
ꢧꢷꢬ꣄,pheer
ꢧꢶꢬ꣄ꢮꢶꢶ,phirvii
ꢧꢶꢬꢵꢜ꣄,phiraat'
ꢅꢠ꣄ꢒꢶ,eenki
ꢲꢶꢠ꣄ꢞꢶ,hind'i
ꢒ꣄ꢬꢷꢜꢶ ꢕꢵꢭ꣄,kreet'i ghaal
ꢕꢵꢭ꣄,ghaal
ꢗꢾꢮꢸꢛ꣄ꢗꢶ,che'vunchi
ꢥꢴꢵꢥ꣄ ꢲꣁ,nhaan ho'
ꢗꢸꢜ꣄ꢜꢸꢬ꣄ ꢬꢴꢵ,chut't'ur rhaa
ꢗꢾꢒ꣄ꢒꢶ,che'kki
ꢟꢖ꣄ꢒꢶ,d'hanki
ꢥꢵꢪ ꢙꢦꣁ ꢒꢿꢬ꣄,naama japo' ker
ꢦ꣄ꢬꢵꢬ꣄ꢢꢥꣁ ꢒꢿꢬ꣄,praarthano' ker
ꢙꢷꢬ꣄ꢠꢸꢲꣁ,jeernuho'
ꢒꢿꢬ꣄,ker
ꢙꢶꢬ꣄ꢪꢵꢥ꣄ ꢲꣂ,jirmaan ho
ꢡꢸꢬꢵꢜ꣄,turaat'
ꢕꢞꢶ ꢒꣁꢮ꣄ꢬꢶ,ghad'i ko'vri
ꢙꢮꢵꢜ꣄,javaat'
ꢗꢸꢨꢶꢜ꣄ꢗꢸ ꢦꣁꢥ꣄ꢣꢶ,chubit'chu po'ndi
ꢆꢬꢵꢮ꣄ ꢒꢿꢬ꣄,uraav ker
ꢙꢷꢗꢿꢬ꣄,jeecher
ꢦꢵꢄꢪ꣄ꢦꣁꢜ꣄,paaimpo't'
ꢪꢾꢖ꣄ꢔꢶ,me'ngi
ꢨꣁꢜ꣄ꢜꢸ ꢦꣂꢜ꣄,bo't't'u pot'
ꢗꢶꢞꢸꢒ꣄ꢒꢸ ꢡꢵꢫ꣄,chid'ukku taay
ꢧꢸꢭꢸ ꢦꣁꢮ꣄ꢱ꣄ꢦꣂꢜ꣄,phulu po'vspot'
ꢡꢾꢜ꣄ꢜꢸ ꢪꢸꢜ꣄ꢜꢶ,te't't'u mut't'i
ꢡꢾꢠ꣄ꢞꢥꣁ ꢣꢿ,te'nd'ano' de
ꢂꢠ꣄ꢗꢫꢶ ꢬꢴꢵ,anchayi rhaa
ꢂꢠ꣄ꢗꢶ,anchi
ꢡꢾꢡ꣄ꢡꢳꢶꢛ꣄ꢗꢶ,te'ttal'inchi
ꢡꢾꢭ꣄ꢒꢶ,te'lki
ꢡꣁꢨꢸꢛ꣄ꢗꢵꢜ꣄,to'bunchaat'
ꢡꣁꢨꢸꢛ꣄ꢗꢶ,to'bunchi
ꢦꢥ꣄ꢪꢭ꣄ꢒꢾ ꢦꣂꢜ꣄,panmalke' pot'
ꢣꢬ꣄ꢰꢠꣁ ꢒꢿꢬ꣄,darshano' ker
ꢮꢶꢮꢵꢡ꣄ ꢒꢿꢬ꣄,vivaat ker
ꢨꣁꢮꢥ꣄ ꢤꢜ꣄ꢞꢾ,bo'van dhat'd'e'
ꢕꣁꢠꢖ꣄ꢒꣁꢠꢵꢫ꣄ ꢒꢿꢬ꣄,gho'nanko'naay ker
ꢏꢞ꣄ꢙꢵ,o'd'jaa
ꢂꢭ꣄ꢭꢵꢜ꣄,allaat'
ꢥꢴꢷꢡ꣄ꢡꣁ ꢲꣁꢮꢵꢜ꣄,nheetto' ho'vaat'
ꢔꣁꢳ ꢔꣁꢳꢵꢜ꣄,go'l'a go'l'aat'
ꢓꢮ꣄ꢙꢶ,khavji
ꢦꢬꢷꢒ꣄ꢰꣁ ꢒꢿꢬ꣄,pareeksho' ker
ꢗꣁꢒ꣄ꢒꢜ꣄ ꢲꣁ,cho'kkat' ho'
ꢯꢷꢥ꣄ ꢭꢒꢫ꣄ꢭꢾ,sheen lakayle'
ꢧꢸꢜ꣄ꢜꢶ ꢦꣂꢜ꣄,phut't'i pot'
ꢤ꣄ꢮꢪ꣄ꢯꢸ ꢲꣂ,dhvamshu ho
ꢩꣁꢞꢶꢡꢵꢫ꣄,bho'd'itaay
ꢩꣁꢔ ꢩꣁꢔꢫꢶ ꢬꢴꢵ,bho'ga bho'gayi rhaa
ꢡꢦꢫꢶ ꢬꢴꢵ,tapayi rhaa
ꢬꢴꢷꢭꢿ,rheele
ꢬꢴꢾꢫ꣄ꢭꢿ,rhe'yle
ꢡꢾꢜ꣄ꢜꢶ,te't't'i
ꢂꢮ꣄ꢞꣂꢦꣁꢜ꣄,avd'opo't'
ꢲꢶꢨ꣄ꢨꢵꢞ꣄,hibbaad'
ꢒꢨꢶꢭꢿ,kabile
ꢃꢭꢶꢖ꣄ꢔꢥꣁ ꢒꢿꢬ꣄,aalingano' ker
ꢦꣁꢜꢭꢶ ꢩꢥ꣄ꢣꢶꢭꢿ,po't'ali bhandile
ꢗꢸꢨꢶꢜ꣄ꢗꢸꢒꢥ꣄ ꢬꢴꢵ,chubit'chukan rhaa
ꢤꢶꢭ꣄ꢭꣁ ꢦꣂꢜ꣄,dhillo' pot'
ꢤꢶꢭ꣄ꢭꣁ ꢒꢿꢬ꣄,dhillo' ker
ꢗꢶꢒꢸꢥ꣄,chikun
ꢪꢸꢒꢸꢬ꣄,mukur
ꢏꢠ꣄ꢜꢶꢒꢥ꣄ ꢬꢴꢵ,o'nt'ikan rhaa
ꢃꢒ꣄ꢬꢪꢥꣁ ꢒꢿꢬ꣄,aakramano' ker
ꢱꢮꢥ꣄ꢒꢾꢬ꣄ꢭꢿ,savanke'rle
ꢮꢲꢶꢭꢾ,vahile'
ꢬꢴꢒ꣄ꢒꢶ,rhakki
ꢡꢪꢱ꣄ꢒꢿꢬ꣄,tamasker
ꢆꢭ꣄ꢭꢖ꣄ꢔꢶ,ullangi
ꢚꢵꢖ꣄ꢔꢶ,jhaangi
ꢓꢵꢭ꣄ꢙꢵ,khaaljaa
ꢓꢵꢭ꣄ꢒꢿꢬ꣄,khaalker
ꢧꣁꢠ꣄ꢠꢶ ꢣꢾ,pho'nni de'
ꢡꢶꢒ꣄ꢒꢶ ꢮꢡ꣄ꢡꣁ ꢒꢿꢬ꣄,tikki vatto' ker
ꢓ꣄ꢫꢵꢣꢶ ꢦꣁꢥ꣄ꢣꢶ,khyaadi po'ndi
ꢒꢷꢬ꣄ꢡꢶ ꢦꣁꢥ꣄ꢣꢶ,keerti po'ndi
ꢨꢾꢣꢶꢬ꣄,be'dir
ꢔꢵꢭ꣄ꢞꢾ,gaald'e'
ꢂꢭ ꣄ꢦꣁꢥ꣄ꢣꢶ,ala po'ndi
ꢲꢸꢨ꣄ꢨꢱ꣄,hubbas
ꢡꢶꢠ꣄ꢗꢶ,tinchi
ꢔꢸꢳ꣄ꢳꢾ ꢲꢵꣂ,gul'l'e' haao
ꢧꢶꢬ꣄ꢮꢶ,phirvi
ꢧꢶꢬ꣄,phir
ꢤ꣄ꢫꢥ꣄ ꢒꢿꢬ꣄꣄,dhyan ker
ꢐꢒ꣄ ꢒꢿꢬ꣄,ok ker
ꢙꢾꢡꣁ ꢒꢿꢬ꣄,je'to' ker
ꢔꢸꢪ꣄ꢦꢶ,gumpi
ꢱꢾꢬ꣄ꢒꣁ ꢒꢿꢬ꣄,se'rko' ker
ꢱꢾꢬ꣄ꢒꣁ ꢲꣂ,se'rko' ho
ꢱꣁꢪ꣄ꢦꢶ,so'mpi
ꢱꢥ꣄ꢡꢸꢰ꣄ꢜꢶ,santusht'i
ꢲꢸꢔꢸꢞ꣄,hugud'
ꢗꢶꢡ꣄ꢬꢸ ꢒꢿꢬ꣄,chitru ker
ꢙꢭꢵꢜ꣄,jalaat'
ꢡꢶꢬꢫꢶ ꢙꢵ,tirayi jaa
ꢡꢶꢬ꣄ꢗꢶ,tirchi
ꢡꢶꢬ꣄ꢪꢵꢥ꣄ ꢒꢾꢬ꣄,tirmaan ke'r
ꢪꢾꢬ꣄ꢦꢸꢭ꣄ ꢒꢿꢬ꣄,me'rpul ker
ꢥꢶꢛ꣄ꢗꢶ,ninchi
ꢲꣁꢖ꣄ꢔꢸ ꢂꢮꢞ꣄ꢳꢿ,ho'ngu avad'l'e
ꢲꢬꢸꢪ꣄ꢨꢪ꣄ꢒꢾꢬ꣄,harumbamke'r
ꢲꢬꢸꢪ꣄ꢨꢪ꣄ ꢲꣂ,harumbam ho
ꢔꢸꢠ꣄ꢞꢾ ꢲꢭ꣄ꢭꢶ,gund'e' halli
ꢦꣁꢱ꣄,po's
ꢒꢸꢜ꣄ꢒꣁ ꢒꢾꢬ꣄,kut'ko' ke'r
ꢤꣀꢬ꣄ꢫꢸ ꢦꣁꢥ꣄ꢣꢶ,dhairyu po'ndi
ꢥꢹꢮ꣄,noov
ꢯ꣄꣄ꢭꢵꢕꢠꣁ ꢒꢿꢬ꣄,shlaaghano' ker
ꢢꢹꢮ꣄,thoov
ꢡꢾꢬ꣄ꢪꢶ,te'rmi
ꢩꢬꢵꢜ꣄ ꢂꢮꢵꢜ꣄,bharaat' avaat'
ꢡꢸꢬ꣄ꢒꢶ,turki
ꢪꢛ꣄ꢙꢶ,manji
ꢯꣂꢩꢠꣁꢲꣁ,shobhano'ho'
ꢔꢸꢛ꣄ꢙꢶ,gunji
ꢡꢾꢮ꣄ꢞꢶ,te'vd'i
ꢗꢶꢔꢸꢬ꣄ꢱꣂꢜ꣄,chigursot'
ꢦꢸꢜ꣄ꢜꣁ ꢒꢿꢬ꣄,put't'o' ker
ꢱꣁꢞ꣄ꢞꢶ ꢙꢵ,so'd'd'i jaa
ꢗꢾꢞ꣄ꢮꢶ,che'd'vi
ꢗꢶꢭꢶꢛ꣄ꢗꢶ,chilinchi
ꢗꢶꢖ꣄ꢒꢸꢭ꣄ ꢦꣂꢜ꣄,chinkul pot'
ꢫꢵꢗꢠꣁ ꢒꢿꢬ꣄,yaachano' ker
ꢙꢥ꣄ꢭꢿ,janle
ꢡꢵꢠ꣄ꢲꢵꢥ꣄,taanhaan
ꢡꢾꢭꢶꢮ꣄ ꢲꣂ,te'liv ho
ꢗꢶꢭꢶꢛ꣄ꢗꢾ,chilinche'
ꢯꢶꢔꢶꢬ꣄,shigir
ꢗꢾꢣꢶꢬꢶ,che'diri
ꢲꢶꢨ꣄ꢨꢵꢜ꣄,hibbaat'
ꢲꢶꢨ꣄ꢨꢶ,hibbi
ꢮꢾꢒ꣄ꢒꢶ,ve'kki
ꢪꢹꢔꢶ,moogi
ꢣꢶꢙꢫꢶꢙꢵ,dijayijaa
ꢣꣀꢬ꣄ꢫꢸ ꢣꢾ,dairyu de'
ꢙꢾꢡꣁ ꢗꢾꢬ꣄ꢗꢶ,je'to' che'rchi
ꢙꢾꢡꣁꢪꢳꢵꢞ꣄,je'to'mal'aad'
ꢭꣁꢪ꣄ꢨꢶ,lo'mbi
ꢡꣂꢬ꣄,tor
ꢲꢵꢜ꣄,haat'
ꢂꢞ꣄ꢞꢪ꣄ꢮꢡ꣄ꢡꣁ ꢒꢿꢬ꣄,ad'd'amvatto' ker
ꢢꢾꢭ꣄ꢭꢶ ꢭꣁꢪ꣄ꢨꢶ,the'lli lo'mbi
ꢤꢶꢭ꣄ꢭꣁ ꢱꣁꢜ꣄,dhillo' so't'
ꢔꢪ꣄ꢞꢫꢶ ꢙꢵ,gamd'ayi jaa
