ꢙꣁꢭꢶꢛ꣄ꢗꢶ,shine
ꢤꢶꢭ꣄ꢭꣁ ꢦꣂꢜ꣄,get loose
ꢤꢶꢭ꣄ꢭꣁ ꢒꢿꢬ꣄,loosen
ꢗꢶꢒꢸꢥ꣄,sprout out
ꢪꢸꢒꢸꢬ꣄,sprout out
ꢂꢖ꣄ꢒꢸꢬ꣄,sprout out
ꢗꢾꢒ꣄ꢒꢶ,cut
ꢏꢠ꣄ꢜꢶꢒꢥ꣄ ꢬꢴꢵ,be alone
ꢲꢵꢥ꣄,attack
ꢕꢵꢪ꣄ ꢡꢵꢫ꣄,attack
ꢃꢒ꣄ꢬꢪꢥꣁ ꢒꢿꢬ꣄,attack
ꢱꢮꢥ꣄ꢒꢾꢬ꣄ꢭꢿ,bear
ꢮꢲꢶꢭꢾ,bear
ꢬꢴꢒ꣄ꢒꢶ,Wait
ꢡꢪꢱ꣄ꢒꢿꢬ꣄,Wait
ꢱ꣄ꢢꢶꢬꣁ ꢒꢿꢬ꣄,Wait
ꢡꢪꢱ꣄ꢒꢿꢬ꣄,delay
ꢆꢭ꣄ꢭꢖ꣄ꢔꢶ,leap
ꢚꢵꢖ꣄ꢔꢶ,leap
ꢓꢵꢭ꣄ꢙꢵ,become low
ꢓꢵꢭ꣄ꢒꢿꢬ꣄,lower
ꢧꣁꢠ꣄ꢠꢶ ꢣꢾ,seasoning
ꢡꢶꢒ꣄ꢒꢶ ꢮꢡ꣄ꢡꣁ ꢒꢿꢬ꣄,stammer
ꢓ꣄ꢫꢵꢣꢶ ꢦꣁꢥ꣄ꢣꢶ,to become famous
ꢒꢷꢬ꣄ꢡꢶ ꢦꣁꢥ꣄ꢣꢶ,to become famous
ꢨꢾꢣꢶꢬ꣄,stun
ꢔꢵꢭ꣄ꢞꢾ,scold
ꢨꢾꢣꢶꢬ꣄,Be astonished
ꢂꢭ ꣄ꢦꣁꢥ꣄ꢣꢶ,Be at a loss
ꢲꢸꢨ꣄ꢨꢱ꣄,be choked
ꢡꢶꢠ꣄ꢗꢶ,stuff
ꢩꣁꢬ꣄ꢮꢶ,stuff
ꢔꢸꢳ꣄ꢳꢾ ꢲꢵꣂ,be sweet
ꢧꢶꢬ꣄ꢮꢶ,turn
ꢧꢶꢬ꣄,turn
ꢤ꣄ꢫꢥ꣄ ꢒꢿꢬ꣄꣄,meditate
ꢐꢒ꣄ ꢒꢿꢬ꣄,collect
ꢙꢾꢡꣁ ꢒꢿꢬ꣄,collect
ꢔꢸꢪ꣄ꢦꢶ,collect
ꢦꢷꢳ꣄,twist
ꢱꢾꢬ꣄ꢒꣁ ꢒꢿꢬ꣄,correct
ꢱꢾꢬ꣄ꢒꣁ ꢲꣂ,correct
ꢱꣁꢪ꣄ꢦꢶ,to become very happy
ꢱꢥ꣄ꢡꢸꢰ꣄ꢜꢶ,to become very happy
ꢲꢸꢔꢸꢞ꣄,open
ꢓꢵ,eat tiffin
ꢗꢶꢡ꣄ꢬꢸ ꢒꢿꢬ꣄,"paint, sharpen"
ꢤꢿꢬ꣄,touch
ꢙꢭꢵꢜ꣄,burn
ꢡꢶꢬꢫꢶ ꢙꢵ,finish
ꢡꢶꢬ꣄ꢗꢶ,finish
ꢡꢶꢬ꣄ꢪꢵꢥ꣄ ꢒꢾꢬ꣄,decide
ꢪꢾꢬ꣄ꢦꢸꢭ꣄ ꢒꢿꢬ꣄,polish
ꢥꢶꢛ꣄ꢗꢶ,sleep
ꢲꣁꢖ꣄ꢔꢸ ꢂꢮꢞ꣄ꢳꢿ,sleep
ꢲꢬꢸꢪ꣄ꢨꢪ꣄ꢒꢾꢬ꣄,begin
ꢲꢬꢸꢪ꣄ꢨꢪ꣄ ꢲꣂ,begin
ꢔꢸꢠ꣄ꢞꢾ ꢲꢭ꣄ꢭꢶ,beat
ꢦꣁꢱ꣄,wipe
ꢒꢸꢜ꣄ꢒꣁ ꢒꢾꢬ꣄,make pieces
ꢤꣀꢬ꣄ꢫꢸ ꢦꣁꢥ꣄ꢣꢶ,Dare/ make bold
ꢥꢹꢮ꣄,praise
ꢯ꣄꣄ꢭꢵꢕꢠꣁ ꢒꢿꢬ꣄,praise
ꢢꢹꢮ꣄,spit
ꢱꢶꢔꢶꢬ꣄,sneeze
ꢡꢾꢬ꣄ꢪꢶ,chase
ꢤꢪꢵꢜ꣄,chase
ꢩꢬꢵꢜ꣄ ꢂꢮꢵꢜ꣄,Show forth
ꢡꢸꢬ꣄ꢒꢶ,scrape
ꢪꢛ꣄ꢙꢶ,make shine
ꢯꣂꢩꢠꣁꢲꣁ,be shining
ꢔꢸꢛ꣄ꢙꢶ,wash
ꢡꢾꢮ꣄ꢞꢶ,search with hand
ꢗꢶꢔꢸꢬ꣄ꢱꣂꢜ꣄,sprout out
ꢦꢸꢜ꣄ꢜꣁ ꢒꢿꢬ꣄,Pierce
ꢱꣁꢞ꣄ꢞꢶ ꢙꢵ,leave behind
ꢗꢾꢞ꣄ꢮꢶ,kindle
ꢦꣁꢱ꣄,clear
ꢗꢶꢭꢶꢛ꣄ꢗꢶ,spray
ꢗꢶꢖ꣄ꢒꢸꢭ꣄ ꢦꣂꢜ꣄,drizzle
ꢫꢵꢗꢠꣁ ꢒꢿꢬ꣄,beg
ꢙꢥ꣄ꢭꢿ,Know
ꢒꢳꢵꢜ꣄,convey
ꢡꢵꢠ꣄ꢲꢵꢥ꣄,be saturated
ꢡꢾꢭꢶꢮ꣄ ꢲꣂ,"sift, be clear"
ꢗꢶꢭꢶꢛ꣄ꢗꢾ,spray
ꢯꢶꢔꢶꢬ꣄,spray
ꢗꢾꢣꢶꢬꢶ,splash
ꢲꢶꢨ꣄ꢨꢵꢜ꣄,stagnate
ꢲꢶꢨ꣄ꢨꢶ,stagnate
ꢮꢾꢒ꣄ꢒꢶ,search
ꢪꢹꢔꢶ,search
ꢒꢸꢖ꣄ꢒꢶ,sob
ꢣꢶꢙꢫꢶꢙꢵ,wear off
ꢔꢿꢱ꣄,"rub, iron"
ꢣꣀꢬ꣄ꢫꢸ ꢣꢾ,console
ꢙꢾꢡꣁ ꢗꢾꢬ꣄ꢗꢶ,collect
ꢙꢾꢡꣁꢪꢳꢵꢞ꣄,collect
ꢭꣁꢪ꣄ꢨꢶ,hang
ꢡꣂꢬ꣄,follow
ꢲꢵꢜ꣄,touch
ꢂꢞ꣄ꢞꢪ꣄ꢮꢡ꣄ꢡꣁ ꢒꢿꢬ꣄,disturb by talking
ꢢꢾꢭ꣄ꢭꢶ ꢭꣁꢪ꣄ꢨꢶ,hang on
ꢤꢶꢭ꣄ꢭꣁ ꢱꣁꢜ꣄,"be supple, become slack"
ꢱꣂꢭ꣄,peel off
ꢔꢪ꣄ꢞꢫꢶ ꢙꢵ,be lost
ꢦꢾꢬꢪ꣄ꢨꢪ꣄ ꢲꣁꢫ꣄ ꢙꢵ,be lost
ꢔꢪ꣄ꢞꢵꢜ꣄,lose
ꢥꢵꢪ꣄,pray
ꢭꢔꢶꢤꢾꢬ꣄,infect
ꢤꢾꢬꢶꢭꢵꢔꢶ,infect
ꢱꢨ꣄ꢣꢸꢒꢿꢬ꣄,sound
ꢏꢭ꣄ꢭꣁ ꢒꢿꢬ꣄,make wet
ꢨꢶꢙ꣄ꢮꢵꢞ꣄,make wet
ꢏꢞꢶ ꢙꢵ,Fail
ꢱꢵꢪꢸꢬ꣄ ꢃꢮ꣄,"appear, seem"
ꢭꢵꢔ꣄,"appear, seem"
ꢗꢵꢜ꣄,lick
ꢏꢡ꣄ꢡꢵꢜ꣄,move
ꢲꢭ꣄ꢭꢶ,move
ꢲꢭ꣄ꢭꢫꢶ ꢙꢵ,move
ꢲꢭ꣄ꢭꢵꢞ꣄,move
ꢲꢷꢥ꣄ ꢲꣁꢫ꣄ꢙꢵ,be destroyed
ꢲꢷꢥ꣄ ꢒꢿꢬ꣄,destroy
ꢩꢶꢬꢸꢜ꣄,crush
ꢥꢾꢱ꣄ꢒꢫꢶ ꢙꢵ,be crushed
ꢩꢶꢬꢸꢞꢫꢶ ꢙꢵ,be crushed
ꢱꣁꢣꢱꣁꢣꢫꢶ ꢙꢵ,lose crispness
ꢗꢵꢭ꣄,walk
ꢗꢵꢭ꣄,Happen
ꢗꢭꢵꢜ꣄,conduct
ꢂꢩꢶꢥꢫꣁ ꢒꢿꢬ꣄,act
ꢕꢵꢭ꣄,plant
ꢏꢠ꣄ꢒꢶ,shiver
ꢥꣁꢪ꣄ꢪꢶ,believe
ꢩꢶꢠ꣄ꢞꢶ,believe
ꢥꢵꢪ꣄,greet
ꢓꢵꢭ꣄,itch
ꢧꢠ꣄ꢜꣁ ꢲꣁꢫ꣄ꢙꢵ,become grey
ꢗꢶꢒ꣄ꢒꢫꢶ ꢙꢵ,be weak
ꢚꢶꢬ꣄ꢒꢫꢶ ꢙꢵ,slip
ꢨꢶꢙ꣄ꢮꢫꢶꢙꢵ,wet
ꢨꢶꢙ꣄ꢮꢶ,wet
ꢔꢵꢜ꣄,fix
ꢦ꣄ꢬꢿꢮ꣄ ꢦꣂꢜ꣄,like
ꢭꢵꢙ꣄ ꢦꣁꢥ꣄ꢣꢶ,feel shy
ꢕꢠꢵꢜ꣄,stink
ꢕꢠꢫꢶ ꢙꢵ,stink
ꢥꢶꢯ꣄ꢒꢠꣁ ꢒꢿꢬ꣄,"decide, get engaged"
ꢱ꣄ꢢ꣄ꢬꣁ ꢦꣁꢥ꣄ꢣꢶ ꢒꢿꢬ꣄,be poised
ꢔꢵꢳ꣄ꢞꢿ,abuse
ꢲꢶꢨ꣄ꢨꢵꢜ꣄,stop
ꢗꢶꢪ꣄ꢜꢶ,pinch
ꢥꢶꢡ꣄ꢡꣁ ꢬꢴꢵ,become erect
ꢥꢶꢡ꣄ꢡꣁꢒꢿꢬ꣄,make erect
ꢥ꣄ꢫꢪꢥꣁ ꢒꢿꢬ꣄,appoint
ꢥꢶꢬ꣄ꢠꢫꣁ ꢒꢿꢬ꣄,determine
ꢥꢶꢬ꣄ꢮꢵꢲ꣄ ꢒꢿꢬ꣄,administer
ꢮꢶꢜ꣄ꢜꢫꢶ ꢙꢵ,become stale
ꢦꣁꢱ ꢦꣁꢱꢫꢶ ꢙꢵ,become stale
ꢡꢾꢮ꣄ꢞꢶ,stroke
ꢭꢵꢪ꣄ꢒꢥꢶ ꢬꢴꢵ,lengthen
ꢙꢳꢷꢬꢵꢒ꣄ ꢒꢿꢬ꣄,Turn into ash
ꢬꢵꢒ꣄ ꢲꣁꢫ꣄ ꢙꢵ,become ash
ꢲꢸꢖ꣄ꢔꢶ ꢱꢵ,"smell, enjoy"
ꢂꢥꢸꢩꢮ꣄ ꢒꢿꢬ꣄,"smell, enjoy"
ꢂꢥꢸꢩꢮꢶ,"smell, enjoy"
ꢩꢸꢬ꣄ꢒꣁꢒꢿꢬ꣄,powder
ꢱꢹꢒ꣄ꢯꢪꣁꢒꢥꢶ ꢬꢴꢵ,be minute
ꢩꢸꢬ꣄ꢒꣁ ꢲꣁꢫ꣄ꢙꢵ,be powdered
ꢨꢸꢱꢸꢪ꣄ ꢨꢸꢬꢸꢞꣁ ꢲꣂ,bubble
ꢡꢹꢬ꣄,enter
ꢨ꣄ꢬꢮꢿꢯ꣄꣄ ꢒꢿꢬ꣄,enter
ꢡꢸꢬꢵꢜ꣄,enter
ꢦ꣄ꢬꢮꢿꢯ꣄ ꢒꢾꢬꢵꢜ꣄,enter
ꢒꢵꢡ꣄,Spin
ꢡꢮꢫꢶ ꢮꢔꢸꢠ꣄ꢜꣁ ꢲꣂ,become flexible
ꢮꢷꢥ꣄,weave
ꢡꢾꢮ꣄ꢞꢶ,grope
ꢦꢶꢱ꣄ꢒꢫꢶ ꢙꢵ,be strangled
ꢦꢶꢱ꣄ꢒꢶ,squeeze
ꢩꣁꢬ꣄ꢮꢵꢜ꣄,fill up
ꢩꣁꢬ꣄ꢮꢫꢶ ꢬꢴꢵ,fill up
ꢣꣁꢨ꣄ꢨꢶ,reject
ꢥꢶꢬꢵꢒꢿꢬ꣄,reject
ꢥꢶꢬꢵꢒꢬꢠꣁ ꢒꢿꢬ꣄,reject
ꢬꢸꢙꢸꢒꢿꢬ꣄,prove
ꢲꢶꢨ꣄ꢨꢶ,Stop/halt
ꢬꢴꢵ:,prevail
ꢱ꣄ꢡꢵꢦꢥꣁ ꢲꣁꢫ꣄ ꢬꢴꢵ,be established
ꢥ꣄ꢬꢹꢦꢠꣁ ꢲꣁꢫ꣄ ꢬꢴꢵ,be established
ꢲꢜ꣄ꢮꢶ,think
ꢪꣁꢬꢶ ꢙꢵ,leave
ꢲꢶꢜ꣄ꢜꢫꢶ ꢙꢵ,remove
ꢅꢣꣁꢓꢵꢳ꣄,swim
ꢆꢞ꣄ꢗꢶ,stretch
ꢭꢪ꣄ꢨꢸꢒꢾꢬ꣄,stretch
ꢦ꣄ꢬꢿꢮ꣄ ꢒꢿꢬ꣄,love
ꢲꣂ,happen
ꢙꢷꢬ꣄ꢠꢸ ꢲꣁꢫ꣄ꢙꢵ,Wear out
ꢄꢡ꣄ꢡꢶ ꢙꢵ,Wear out
ꢮꢔꢶꢠ꣄ꢞꢶꢭꢶ ꢗꢵꢭ꣄,limp
ꢔꢸꢣ꣄ꢣꢶ ꢧꣁꢜ꣄,smash
ꢲꢥꢶ ꢧꣁꢜ꣄,smash
ꢩꢸꢬ꣄ꢒꣁ ꢲꣂ,be smashed
ꢣꢸꢮ꣄ꢥꣁ ꢭꢵꢔ꣄,pain
ꢱꢵ,look
ꢒꣁꢮ꣄ꢬꢶ,dig
ꢡꢦꢱ꣄ꢒꢾꢬ꣄,do penance
ꢨꢲꢶꢱ꣄ꢒꢵꢬ꣄ ꢒꢿꢬ꣄,Cast out
ꢩꢵꢔ꣄ꢒꢿꢬ꣄,parse
ꢮꢶꢬꣁꢤ꣄ꢒꢿꢬ꣄,antoganize
ꢦ꣄ꢬꢿꢮꢸꢬ꣄ ꢮꢶꢣꢶ ꢪꣂꢱ꣄ ꢒꢿꢬ꣄,deceiving with sweet words
ꢪꢫꢵꢭ꣄ꢒꢥꢶ ꢪꣂꢱ꣄ ꢒꢿꢬ꣄,deceiving with sweet words
ꢪꢫꢵꢭ꣄ ꢒꢾꢬꢶ ꢪꣂꢱ꣄ ꢒꢿꢬ꣄,deceiving with sweet words
ꢩꢹꢒ꣄ꢭꢔꢫꢶ ꢬꢴꢵ,feel hungry
ꢤꢪꢵꢤꢵꢪꢸꢬ꣄ ꢬꢴꢵ,flutter
ꢦꢾꢬ꣄ꢦꢫꢶ ꢬꢴꢵ,spread
ꢥꢶꢭ꣄ꢗꢫꢶꢬꢴꢵ,settle down
ꢗꢾꢮ꣄ꢣꢶ,"study, read"
ꢥꢶꢛ꣄ꢙꢶ,lie down
ꢯꢫꢥꣁ ꢒꢿꢬ꣄,lie down
ꢕꢵꢭ꣄,offer
ꢒꢾꢬ꣄,do
ꢃꢙ꣄ꢛꣁ ꢣꢿ,order
ꢃꢙ꣄ꢛꣁ ꢦꢵꢭꢥꣁ ꢒꢿꢬ꣄,Obey
ꢃꢙ꣄ꢛꣁ ꢤꢵꢥꢸ ꢗꢵꢭ꣄,Obey
ꢨꢾꢣꢸꢬ꣄,tremble
ꢥꢶꢪ꣄ꢦꢫꢶ ꢙꢵ,record
ꢦꢛ꣄ꢙꢷꢒꢬꢠꣁ ꢲꣂ,record
ꢥꢶꢪ꣄ꢦꢶ,"record, imprint"
ꢦꢛ꣄ꢙꢷꢒꢬꢠꣁ ꢒꢿꢬ꣄,"record, imprint"
ꢭꢸꢒ꣄ꢒꢵꢜ꣄,Hoard
ꢭꢸꢒ꣄ꢒꢶꢭꢶ ꢬꢴꢵ,Hide
ꢂꢭ꣄ꢭꢵꢜ꣄,Get agitated
ꢦꢱ꣄ꢒꢜ꣄ ꢓꢵꢜ꣄,Talk hesitantly
ꢤꢒ꣄ꢒꢶ ꢬꢴꢵ,Fear/ be afraid
ꢗꢾꢮ꣄ꢣꢶ,learn
ꢅꢔ꣄,learn
ꢗꢾꢮ꣄ꢣꢵꢜ꣄,teach
ꢄꢔꢵꢜ꣄,teach
ꢂꢭ꣄ꢭꢵꢞꢸꢪ꣄ ꢬꢴꢵ,be in a hurry
ꢦꢵꢭꢥꣁ ꢒꢿꢬ꣄,support and nourish
ꢆꢒ꣄ꢒꢶ,Seize / snatch
ꢚꢾꢭ꣄ꢦꢶ,Seize / snatch
ꢱꣂꢤꢥꣁ ꢒꢿꢬ꣄,"test, examine"
ꢂꢭ꣄ꢭꢵꢜ꣄,Be agitated
ꢦꢬꢶꢦꢵꢭꢥꣁ ꢒꢿꢬ꣄,rule
ꢮꢱ꣄ꢥꣁ ꢣꢿꢱ꣄ꢡꢶ ꢱꣁ ꢲꣁ,be fragrant
ꢲꣁꢞ꣄ꢮꢶ,serve
ꢣꢾꢳ꣄꣄ꢒꣁ ꢦꣂꢜ꣄,become stout
ꢨꢿ,drink
ꢗꢾꢜ꣄ꢮꢫꢶ ꢬꢴꢵ,Increase
ꢮꢿꢥ꣄ ꢲꣂ ꢚꢸꢒ꣄ꢒꢸ ꢲꣂ,Increase
ꢦꢭꢶꢛ꣄ꢗꢶ,produce result
ꢮꢜ꣄ꢒꢾ ꢒꢿꢬ꣄,tame
ꢦꣁꢳ꣄ꢔꢶ,mix with
ꢦꣁꢬꣁ ꢕꢵꢭ꣄,Blame
ꢗꢹꢒ꣄ ꢱꢖ꣄ꢔꢶ,Blame
ꢚꣂꢭꢶꢛ꣄ꢗꢶ,glitter
ꢤꢾꢬ꣄꣄ꢭꢾ,hold
ꢲꢸꢞ꣄,fly
ꢦ꣄ꢬꢒꢜꢥꣁ ꢒꢿꢬ꣄,proclaim
ꢦꢥꢶ ꢨꢶꢥ꣄ꢣꢸꢥ꣄ ꢪꢶꢳꢫꢶ ꢬꢴꢵ,"collect dew, filled with tears"
ꢣꣁꢭꢵꢪ꣄ꢦꢥꢶ ꢲꢶꢨ꣄ꢨꢶ ꢬꢴꢵ,"collect dew, filled with tears"
ꢔꢵꢮ꣄,sing
ꢨꢵꢤꣁ ꢒꢿꢬ꣄,Affect
ꢨꢵꢤꣁ ꢦꣁꢥ꣄ꢣꢵꢜ꣄,Affect
ꢬꢒ꣄ꢰꢠꣁ ꢒꢿꢬ꣄,protect
ꢬꢒ꣄ꢰꢶ,protect
ꢦ꣄ꢬꢮꢲꢶ,Flood/run in spate
ꢦꢵꢱꢥꣁ ꢒꢿꢬ꣄,Irrigate/flush
ꢱꢵ,See/look
ꢕꢾꢥꢪ꣄ ꢒꢿꢬ꣄,Praise/honour
ꢕꣃꢬ꣄ꢡꣁ ꢒꢿꢬ꣄,Praise/honour
ꢯ꣄ꢭꢵꢕꢥꣁ ꢒꢿꢬ꣄,Praise/honour
ꢆꢦꢫꣂꢒ꣄ ꢒꢿꢬ꣄,use
ꢥꢹꢔ꣄,use
ꢕꢵꢭ꣄,sow
ꢪꢥ꣄ꢡꢸꢱꢾꢬ ꢬꢴꢵ,Have flaw
ꢗꢶꢔꢸꢜ꣄ꢜꢒꢥꢶ ꢬꢴꢵ,be sticky
ꢒꢸꢱꢶꢬ꣄,"squeeze, knead"
ꢤꢾꢬ꣄,catch
ꢆꢒ꣄ꢒꢶ,snatch
ꢪꣁꢥ꣄ꢥꢸꢩꢿꢡ꣄ ꢲꣂ,Dissent/tussle
ꢪꢶꢭꢶ ꢬꢴꢵ,Entangle/
ꢒꢸꢜ꣄ꢒꢵꢥ꣄ ꢗꢾꢬꢶ ꢬꢴꢵ,Entangle/
ꢒꢸꢜ꣄ꢒꢵꢥ꣄ ꢱꢥ꣄ꢤꢫꢶ ꢬꢴꢵ,Entangle/
ꢒꢸꢜ꣄ꢒꢵꢥ꣄ ꢗꢾꢬ꣄ꢗꢶ,join
ꢒꢸꢜ꣄ꢒꢵꢥ꣄ ꢱꢥ꣄ꢤꢶ,join
ꢔꣁꢳ ꢔꣁꢳꢫꢶ ꢬꢴꢵ,babble /prate
ꢦꢶꢱ꣄ꢒꢶ,Press out
ꢦꢶꢱ꣄ꢒꢫꢶ ꢙꢵ,be pressed out
ꢦꢱ꣄ꢒꢜ꣄ ꢦꣂꢜ꣄,stay behind
ꢧꢜ꣄ꢜꢶ ꢬꢴꢵ,be torn
ꢧꢵꢜ꣄ꢜ,tear
ꢚꣁꢭꢶꢛ꣄ꢗꢶ,shine
ꢙꢿꢥ꣄,deliver
ꢦ꣄ꢬꢡꢶꢦ꣄ꢬꢒꢵꢯ꣄ ꢒꢿꢬ꣄,reflect
ꢃꢯ꣄꣄ꢗꢬ꣄ꢫꢸ ꢲꣂ,Wonder
ꢆꢦꢫꣁꢔ꣄ ꢒꢿꢬ꣄,use
ꢦ꣄ꢬꢮꢿꢯ꣄ ꢒꢿꢬ꣄,enter
ꢮꢜꣁ ꢲꣁꢫ꣄ꢬꢴꢵ,be separated
ꢮꢜꣁ ꢲꣂ,be separated
ꢮꢜꣁ ꢒꢿꢬ꣄,separate
ꢩꢵꢔ꣄ ꢒꢿꢬ꣄,separate
ꢦ꣄ꢬꢾꢬꢥꣁ ꢒꢿꢬ꣄,propose
ꢦꢶꢳ꣄,squeeze
ꢙꢶꢮ꣄ꢭꢶ ꢬꢴꢵ,survive
ꢧꢵꢜ꣄ ꢒꢿꢬ꣄,split
ꢕꢶꢶꢪ꣄ꢒꢵꢬ꣄ ꢒꢿꢬ꣄,trumpet
ꢇꢙ꣄,take birth
ꢱꢸꢜ꣄ꢜꢶ ꢙꢵ,slip
ꢱꢸꢫꢦ꣄ꢬꢩꢵꢮ꣄ ꢔꢵꢮ꣄,praise self
ꢙꣁꢪꢵꢜ꣄,feed
ꢪꢾꢬ꣄ꢗꢶ,praise
ꢤꢹꢬ꣄,enter
ꢡꢸꢬꢵꢜ꣄,thrust
ꢤꢸꢪꢫꢶ ꢬꢴꢵ,smoke
ꢤꢸꢪꢵꢜ꣄,smoke
ꢡꢾꢱꢶ ꢧꣁꢜ꣄,Thrash
ꢬꢾꢔꢶꢞꢶ ꢧꣁꢜ꣄,Thrash
ꢧꢸꢔ꣄ꢔꢶ ꢬꢴꢵ,swell
ꢦꢸꢥꢬꢸꢣ꣄ ꢤꢵꢬꢥꣁ ꢒꢿꢬ꣄,renovate
ꢥꣁꢮꣁ ꢒꢿꢬ꣄,renovate
ꢔꢞꢫꢶ ꢬꢴꢵ,be buried
ꢔꢞ꣄,bury
ꢤꢹꢳ꣄,roll
ꢂꢥ꣄ꢣꢞ꣄ꢳꢿ,Understand
ꢙꢥ꣄ꢭꢿ,Understand
ꢒꢳꢫꢶꢭꢿ,Understand
ꢗꢹꢒ꣄ ꢪꢾꢥ꣄ꢭꢶ ꢬꣂꢜ꣄,rave/complain
ꢧꣀꢭꢶꢧꢵꢬ꣄ ꢲꣂ,dawn
ꢱꣁꢭꢧꢵꢬ꣄ ꢲꣂ,dawn
ꢮꢮ꣄ꢬꢶꢥꢶꢪ꣄ ꢬꢴꢵ,be in use
ꢦꢬꢶꢫꣂꢔꢸꢪ꣄ ꢬꢴꢵ,be in use
ꢪꢷꢔꢸꢪ꣄ ꢬꢴꢵ,be in use
ꢬꢦ꣄ꢡꢵꢪ꣄ ꢬꢴꢵ,be in use
ꢪꢸꢬ꣄ꢔꢫꢶ ꢬꢴꢵ,be rotten
ꢱꢾꢔꣁ ꢒꢿꢬ꣄,be sultry
ꢮꢶꢙ꣄ꢙꢵꢜ꣄,"sour taste, ferment"
ꢗꣁꢞ꣄ꢞꣁꢮꢡ꣄ꢡꣁ ꢒꢿꢬ꣄,lie
ꢡꢶꢬꢱ꣄ꢒꢵꢬ꣄ ꢒꢿꢬ꣄,ignore
ꢥꢶꢔꢶꢭ꣄,start
ꢧꢹꢭ꣄,Blossom
ꢭꢵꢮ꣄,Apply/ smear
ꢨꢷꢕꢵꢭ꣄,lock
ꢱꣁꢪ꣄ꢦꢸꢦꣁꢥ꣄ꢣꢶ,feel elated
ꢣꢾꢳ꣄꣄ꢒ ꢒꣂꢜ꣄,become stout
ꢔꢸꢠꢵꢞ꣄,"multiply, increase,"
ꢮꢿꢥ꣄ ꢒꢿꢬ꣄,"multiply, increase,"
ꢮꢾꢥ ꢲꣂ,increase
ꢦꣁꢮ꣄ꢱ꣄ ꢦꣂꢜ꣄,rain
ꢢꢵꢪ꣄ ꢪꢬ꣄ꢗꢶꢭꢾ,change place
ꢂꢥꢸꢮꢵꢣ꣄ꢒꢿꢬ꣄,translate
ꢩꢵꢰꢵꢥ꣄ꢡꢬ꣄ ꢒꢿꢬ꣄,translate
ꢡꢬ꣄ꢙꢪꣁ ꢒꢿꢬ꣄,translate
ꢥꢶꢳꢸꢮ꣄ ꢡꣁꢦ꣄ꢦꢶ,Be deranged
ꢲꢔ꣄ꢔꢶ,pass stool
ꢧꢸꢔ꣄ꢔꢶ,blister
ꢲꢸꢨ꣄ꢨꢶ,Boil over
ꢗꢸꢠ꣄ꢞꢵꢞ꣄,scorch
ꢙꢭꢫꢶ ꢙꢵ,be scorched
ꢩꢸꢬ꣄ꢒꣁ ꢲꣁꢫ ꣄ꢙꢵ,be powdered
ꢩꢸꢬ꣄ꢒꣁ ꢒꢿꢬ꣄,powder
ꢚꢵꢫ꣄,cover
ꢗꢭ꣄ꢥꢵꢡꣁ ꢬꢴꢵ,not happen/ fail
ꢩꢸꢛ꣄ꢙꢫꢶ ꢬꢴꢵ,be fried
ꢩꢸꢛ꣄ꢙꢶ,fry
ꢮꢡ꣄ꢡꢵ ꢚꢔꢜ꣄,quarrel
ꢗꢾꢬ꣄ꢗꢶ,fix
ꢪꢶꢳ꣄꣄ꢮꢶ,fix
ꢪꢶꢳꢵꢜ꣄,fix
ꢗꢾꢬꢶ ꢬꢴꢵ,be fixed
ꢪꢶꢭꢶ ꢬꢴꢵ,be fixed
ꢒꢸꢖ꣄ꢔꢶ,Groan/ sob
ꢦꣁꢮ꣄ꢱ꣄ ꢭꢸꢗ꣄ꢗꢶ,rain heavily
ꢱꢪꢸꢭꢿ,tolerate
ꢮꢾꢒ꣄ꢒꢶ,pick up
ꢆꢦꢣꢿꢰ꣄ ꢒꢿꢬ꣄,advise
ꢪꢸꢬ꣄ꢔ ꢶꢙꢵ,decompose
ꢪꢔ꣄ꢔꢸꢥꣁ ꢦꣂꢜ꣄,Fade away
ꢪꢸꢬ꣄ꢔꢶ,decompose
ꢪꣁꢠ꣄ꢗꢶ,fold
ꢪꣁꢠ꣄ꢗꢫꢶ ꢬꢴꢵ,be folded
ꢲꣁꢬꢵꢜ꣄ ꢒꢾꢬ꣄ꢭꢾ,marry
ꢮꢱꢸꢥꢫꢶ ꢬꢴꢵ,smell
ꢲꢸꢖ꣄ꢔꢶ ꢱꢵ,smell
ꢪꣁꢬ꣄ꢔꢶꢫꢵꢡ꣄ ꢣꢿ,respect
ꢡꢶꢪꢸꢬ꣄ ꢤꢿꢬ꣄,go numb
ꢂꢬ꣄ꢢꢪꣂꢲ꣄ ꢦꣁꢥ꣄ꢣꢶ,Be deceived / be hazy
ꢲꢸꢣꢥ ꢥꢶꢛ꣄ꢙꢶ,lie looking up
ꢱꣁꢖ꣄ꢔ ꢦꣂꢜ꣄,become cheap
ꢃꢯ꣄ꢗꢬ꣄ꢫꢸ ꢦꣂꢜ꣄,Be stunned / be amazed
ꢱꣁꢮ꣄ꢬꢪ꣄ ꢒꢿꢬ꣄,shave
ꢪꣁꢥꣁ ꢙꢮꢵꢜ꣄,blunt
ꢪꣁꢥꣁ ꢥꢴꢷꢡ꣄ꢡ ꢬꢴꢵ,be blunt
ꢮꢡ꣄ꢡꣁ ꢣꢸꢳ꣄꣄ꢒꢶ,deceive
ꢮꢶꢱ꣄ꢬꢳ꣄ꢳꢿ,Forget
