sourashtra_word,hindi_pronunciation,tamil_pronunciation,roman_readable,havard_kyoto,iast,ipa,meaning_english,meaning_tamil,example_sentence_sourashtra,example_sentence_english,example_sentence_tamil,category,source
ꢪꢾꢬ꣄ꢦꢸꢭ꣄ ꢒꢿꢬ꣄,म॑र्पुल केर,மெர்புல் கேர்,me'rpul ker,mErpul ker,mĕrpul ker,meɾpul keːɾ,polish,தீற்று,,,,Simple-Verbs,words
ꢥꢶꢛ꣄ꢗꢶ,निञ्जि,நிஞ்ஜி,ninchi,niJci,niñci,n̪ɪɲt͡ʃɪ,sleep,துஞ்சு,,,,Simple-Verbs,words
ꢲꣁꢖ꣄ꢔꢸ ꢂꢮꢞ꣄ꢳꢿ,होङ्गु अवड्ळ॑,ஹோங்கு3 அவட்3ளே,ho'ngu avad'l'e,hOGgu avaDLe,hŏṅgu avaḍl̤e,ɦoŋgu əʋəɖɭeː,sleep,துஞ்சு,,,,Simple-Verbs,words
ꢲꢬꢸꢪ꣄ꢨꢪ꣄ꢒꢾꢬ꣄,हरुम्बम्केर्,ஹரும்ப3ம்கேர்,harumbamke'r,harumbamkEr,harumbamkĕr,ɦəɾumbəmkeɾ,begin,துடக்கு,,,,Simple-Verbs,words
ꢲꢬꢸꢪ꣄ꢨꢪ꣄ ꢲꣂ,हरुम्बम्हो,ஹரும்ப3ம்ஹோ,harumbam ho,harumbam ho,harumbam ho,ɦəɾumbəm ɦoː,begin,துடங்கு,,,,Simple-Verbs,words
ꢔꢸꢠ꣄ꢞꢾ ꢲꢭ꣄ꢭꢶ,गुण्डे हल्लि,கு3ண்டெ3 ஹல்லி,gund'e' halli,guNDE halli,guṇḍĕ halli,guɳɖe ɦəllɪ,beat,துடி,,,,Simple-Verbs,words
ꢦꣁꢱ꣄,पोस्,போஸ்,po's,pOs,pŏs,pos̪,wipe,துடை,,,,Simple-Verbs,words
ꢒꢸꢜ꣄ꢒꣁ ꢒꢾꢬ꣄,कुट्का॑केर्,குட்கொகேர்,kut'ko' ke'r,kuTkO kEr,kuṭkŏ kĕr,kuʈko keɾ,make pieces,துண்டி,,,,Simple-Verbs,words
ꢤꣀꢬ꣄ꢫꢸ ꢦꣁꢥ꣄ꢣꢶ,धैर्युपा॑न्दि,தை4ர்யு பொந்தி3,dhairyu po'ndi,dhairyu pOndi,dhairyu pŏndi,d̪ʰəɪɾju pon̪d̪ɪ,Dare/ make bold,துணி,,,,Simple-Verbs,words
ꢥꢹꢮ꣄,नूव,நூவ்,noov,nUv,nūv,n̪uːʋ,praise,துதி,,,,Simple-Verbs,words
ꢯ꣄꣄ꢭꢵꢕꢠꣁ ꢒꢿꢬ꣄,श्लाघणा॑ केर,ஶ்லாக4ணொ கேர்,shlaaghano' ker,zlAghaNO ker,ślāghaṇŏ ker,ʃlɑːgʰəɳo keːɾ,praise,துதி,,,,Simple-Verbs,words
ꢢꢹꢮ꣄,थूव्,தூ2வ்,thoov,thUv,thūv,t̪ʰuːʋ,spit,துப்பு,,,,Simple-Verbs,words
ꢱꢶꢔꢶꢬ꣄,सिगिर्,ஸிகி3ர்,sigir,sigir,sigir,s̪ɪgɪɾ,sneeze,தும்மு,,,,Simple-Verbs,words
ꢡꢾꢬ꣄ꢪꢶ,त॑र्मि,தெர்மி,te'rmi,tErmi,tĕrmi,t̪eɾmɪ,chase,துரத்து,,,,Simple-Verbs,words
ꢤꢪꢵꢜ꣄,धमाट,த4மாட்,dhamaat',dhamAT,dhamāṭ,d̪ʰəmɑːʈ,chase,துரத்து,,,,Simple-Verbs,words
ꢩꢬꢵꢜ꣄ ꢂꢮꢵꢜ꣄,भराट अवाट,ப4ராட் அவாட்,bharaat' avaat',bharAT avAT,bharāṭ avāṭ,bʰəɾɑːʈ əʋɑːʈ,Show forth,துருத்து,,,,Simple-Verbs,words
ꢡꢸꢬ꣄ꢒꢶ,तुर्कि,துர்கி,turki,turki,turki,t̪uɾkɪ,scrape,துருவு,,,,Simple-Verbs,words
ꢪꢛ꣄ꢙꢶ,मञ्जि,மஞ்ஜி,manji,maJji,mañji,məɲd͡ʒɪ,make shine,துலக்கு,,,,Simple-Verbs,words
ꢯꣂꢩꢠꣁꢲꣁ,शोभणा॑ हा॑,ஶோப4ணொ ஹோ,shobhano'ho',zobhaNOhO,śobhaṇŏhŏ,ʃoːbʰəɳoɦo,be shining,துலங்கு,,,,Simple-Verbs,words
ꢔꢸꢛ꣄ꢙꢶ,गुञ्जि,கு3ஞ்ஜி,gunji,guJji,guñji,guɲd͡ʒɪ,wash,துவை,,,,Simple-Verbs,words
ꢡꢾꢮ꣄ꢞꢶ,त॑व्डि,தெவ்டி3,te'vd'i,tEvDi,tĕvḍi,t̪eʋɖɪ,search with hand,துழாவு,,,,Simple-Verbs,words
ꢗꢶꢔꢸꢬ꣄ꢱꣂꢜ꣄,चिगुर्सोट,சிகுர் ஸோட்,chigursot',cigursoT,cigursoṭ,t͡ʃɪguɾs̪oːʈ,sprout out,துளிர்,,,,Simple-Verbs,words
ꢦꢸꢜ꣄ꢜꣁ ꢒꢿꢬ꣄,पुट्टा॑ केर,புட்டொ கேர்,put't'o' ker,puTTO ker,puṭṭŏ ker,puʈʈo keːɾ,Pierce,துளை,,,,Simple-Verbs,words
ꢱꣁꢞ꣄ꢞꢶ ꢙꢵ,सा॑ड्डि जा,ஸொட்3டி3ஜா,so'd'd'i jaa,sODDi jA,sŏḍḍi jā,s̪oɖɖɪ d͡ʒɑː,leave behind,துற,,,,Simple-Verbs,words
ꢗꢾꢞ꣄ꢮꢶ,च॑ड्वि,செட்3வி,che'd'vi,cEDvi,cĕḍvi,t͡ʃeɖʋɪ,kindle,தூண்டு,,,,Simple-Verbs,words
ꢦꣁꢱ꣄,पोस्,போஸ்,po's,pOs,pŏs,pos̪,clear,தூர்,,,,Simple-Verbs,words
ꢗꢶꢭꢶꢛ꣄ꢗꢶ,चिलिञ्चि,சிலிஞ்சி,chilinchi,ciliJci,ciliñci,t͡ʃɪlɪɲt͡ʃɪ,spray,தூவு,,,,Simple-Verbs,words
ꢗꢶꢖ꣄ꢒꢸꢭ꣄ ꢦꣂꢜ꣄,चिङ्कुल् पोट,சிங்குல் போட்,chinkul pot',ciGkul poT,ciṅkul poṭ,t͡ʃɪŋkul poːʈ,drizzle,தூறு,,,,Simple-Verbs,words
ꢫꢵꢗꢠꣁ ꢒꢿꢬ꣄,याचणा॑ केर,யாசணொ கேர்,yaachano' ker,yAcaNO ker,yācaṇŏ ker,jɑːt͡ʃəɳo keːɾ,beg,தெண்டு,,,,Simple-Verbs,words
ꢙꢥ꣄ꢭꢿ,जन्ल॑,ஜன்லே,janle,janle,janle,d͡ʒən̪leː,Know,தெரி,,,,Simple-Verbs,words
ꢒꢳꢵꢜ꣄,कळाट्,களாட்,kal'aat',kaLAT,kal̤āṭ,kəɭɑːʈ,convey,தெரிவி,,,,Simple-Verbs,words
ꢡꢵꢠ꣄ꢲꢵꢥ꣄,ता॑णहान,தோண்ஹான்,taanhaan,tANhAn,tāṇhān,t̪ɑːɳɦɑːn̪,be saturated,தெவிட்டு,,,,Simple-Verbs,words
ꢡꢾꢭꢶꢮ꣄ ꢲꣂ,त॑लिव्हो,தெளிவ்ஹோ,te'liv ho,tEliv ho,tĕliv ho,t̪elɪʋ ɦoː,"sift, be clear",தெள்ளு,,,,Simple-Verbs,words
ꢗꢶꢭꢶꢛ꣄ꢗꢾ,चिलिञ्चि,சிலிஞ்சி,chilinche',ciliJcE,ciliñcĕ,t͡ʃɪlɪɲt͡ʃe,spray,தெளி,,,,Simple-Verbs,words
ꢯꢶꢔꢶꢬ꣄,शिगिर,ஶிகி3ர்,shigir,zigir,śigir,ʃɪgɪɾ,spray,தெளி,,,,Simple-Verbs,words
ꢗꢾꢣꢶꢬꢶ,च॑दिरि,செதி3ரி,che'diri,cEdiri,cĕdiri,t͡ʃed̪ɪɾɪ,splash,தெறி,,,,Simple-Verbs,words
ꢲꢶꢨ꣄ꢨꢵꢜ꣄,हिब्बाट्,ஹிப்3பா3ட்,hibbaat',hibbAT,hibbāṭ,ɦɪbbɑːʈ,stagnate,தேக்கு,,,,Simple-Verbs,words
ꢲꢶꢨ꣄ꢨꢶ,हिब्बि,ஹிப்3பி3,hibbi,hibbi,hibbi,ɦɪbbɪ,stagnate,தேங்கு,,,,Simple-Verbs,words
ꢮꢾꢒ꣄ꢒꢶ,व॑क्कि,வெக்கி,ve'kki,vEkki,vĕkki,ʋekkɪ,search,தேடு,,,,Simple-Verbs,words
ꢪꢹꢔꢶ,मूगि,மூகி3,moogi,mUgi,mūgi,muːgɪ,search,தேடு,,,,Simple-Verbs,words
ꢒꢸꢖ꣄ꢒꢶ,कुङ्कि,குங்கி3,kunki,kuGki,kuṅki,kuŋkɪ,sob,தேம்பு,,,,Simple-Verbs,words
ꢣꢶꢙꢫꢶꢙꢵ,दिजयि जा,தி3ஜயி ஜா,dijayijaa,dijayijA,dijayijā,d̪ɪd͡ʒəjɪd͡ʒɑː,wear off,தேய்,,,,Simple-Verbs,words
ꢔꢿꢱ꣄,गेस्,கே3ஸ்,ges,ges,ges,geːs̪,"rub, iron",தேய்,,,,Simple-Verbs,words
ꢣꣀꢬ꣄ꢫꢸ ꢣꢾ,दैर्यु दे,தை3ர்யு தே3,dairyu de',dairyu dE,dairyu dĕ,d̪əɪɾju d̪e,console,தேற்று,,,,Simple-Verbs,words
ꢙꢾꢡꣁ ꢗꢾꢬ꣄ꢗꢶ,ज॑ता॑ चेर्चि,ஜெதொ செர்சி,je'to' che'rchi,jEtO cErci,jĕtŏ cĕrci,d͡ʒet̪o t͡ʃeɾt͡ʃɪ,collect,தொகு,,,,Simple-Verbs,words
ꢙꢾꢡꣁꢪꢳꢵꢞ꣄,ज॑ता॑ मिळाड,ஜெதொ மிளாட்3,je'to'mal'aad',jEtOmaLAD,jĕtŏmal̤āḍ,d͡ʒet̪oməɭɑːɖ,collect,தொகு,,,,Simple-Verbs,words
ꢭꣁꢪ꣄ꢨꢶ,ला॑म्बि,லொம்பி3,lo'mbi,lOmbi,lŏmbi,lombɪ,hang,தொங்கு,,,,Simple-Verbs,words
ꢡꣂꢬ꣄,तोर,தோர்,tor,tor,tor,t̪oːɾ,follow,தொடர்,,,,Simple-Verbs,words
ꢲꢵꢜ꣄,हाट,ஹாட்,haat',hAT,hāṭ,ɦɑːʈ,touch,தொடு,,,,Simple-Verbs,words
ꢂꢞ꣄ꢞꢪ꣄ꢮꢡ꣄ꢡꣁ ꢒꢿꢬ꣄,अड्डम्वत्ता॑ केर,அட்3ட3ம்வத்தொகேர்,ad'd'amvatto' ker,aDDamvattO ker,aḍḍamvattŏ ker,əɖɖəmʋət̪t̪o keːɾ,disturb by talking,தொணதொண,,,,Simple-Verbs,words
ꢢꢾꢭ꣄ꢭꢶ ꢭꣁꢪ꣄ꢨꢶ,ध॑ल्लिला॑म्बि,தெ4ல்லிலொம்பி3,the'lli lo'mbi,thElli lOmbi,thĕlli lŏmbi,t̪ʰellɪ lombɪ,hang on,தொத்து,,,,Simple-Verbs,words
ꢤꢶꢭ꣄ꢭꣁ ꢱꣁꢜ꣄,धिल्ला॑ सोट्,தி4ல்லொ ஸோட்,dhillo' so't',dhillO sOT,dhillŏ sŏṭ,d̪ʰɪllo s̪oʈ,"be supple, become slack",தொய்,,,,Simple-Verbs,words
ꢱꣂꢭ꣄,सोल,ஸோல்,sol,sol,sol,s̪oːl,peel off,தொலி,,,,Simple-Verbs,words
ꢔꢪ꣄ꢞꢫꢶ ꢙꢵ,गम्डयि जा,க3ம்ட3யி ஜா,gamd'ayi jaa,gamDayi jA,gamḍayi jā,gəmɖəjɪ d͡ʒɑː,be lost,தொலை,,,,Simple-Verbs,words
ꢦꢾꢬꢪ꣄ꢨꢪ꣄ ꢲꣁꢫ꣄ ꢙꢵ,प॑रम्बम हा॑य्जा,பெரம்ப3ம் ஹொய் ஜா,pe'rambam ho'y jaa,pErambam hOy jA,pĕrambam hŏy jā,peɾəmbəm ɦoj d͡ʒɑː,be lost,தொலை,,,,Simple-Verbs,words
ꢔꢪ꣄ꢞꢵꢜ꣄,गम्डाट,க3ம்டா3ட்,gamd'aat',gamDAT,gamḍāṭ,gəmɖɑːʈ,lose,தொலை,,,,Simple-Verbs,words
ꢥꢵꢪ꣄,नाम,நாம்,naam,nAm,nām,n̪ɑːm,pray,தொழு,,,,Simple-Verbs,words
ꢭꢔꢶꢤꢾꢬ꣄,लगिधेर,லகி3தே4ர்,lagidhe'r,lagidhEr,lagidhĕr,ləgɪd̪ʰeɾ,infect,தொற்று,,,,Simple-Verbs,words
ꢤꢾꢬꢶꢭꢵꢔꢶ,ध॑रि लागि,தெ4ரி லாகி3,dhe'rilaagi,dhErilAgi,dhĕrilāgi,d̪ʰeɾɪlɑːgɪ,infect,தொற்று,,,,Simple-Verbs,words
ꢱꢨ꣄ꢣꢸꢒꢿꢬ꣄,सब्दु केर,ஸப்3து3கேர்,sabduker,sabduker,sabduker,s̪əbd̪ukeːɾ,sound,தொனி,,,,Simple-Verbs,words
ꢏꢭ꣄ꢭꣁ ꢒꢿꢬ꣄,आ॑ल्ला॑ केर,ஒல்லொ கேர்,o'llo' ker,OllO ker,ŏllŏ ker,ollo keːɾ,make wet,தோய்,,,,Simple-Verbs,words
ꢨꢶꢙ꣄ꢮꢵꢞ꣄,बिज्वाड,பி3ஜ்வாட்3,bijvaad',bijvAD,bijvāḍ,bɪd͡ʒʋɑːɖ,make wet,தோய்,,,,Simple-Verbs,words
ꢏꢞꢶ ꢙꢵ,आ॑डि जा,ஒடி3 ஜா,o'd'i jaa,ODi jA,ŏḍi jā,oɖɪ d͡ʒɑː,Fail,தோல்,,,,Simple-Verbs,words
ꢱꢵꢪꢸꢬ꣄ ꢃꢮ꣄,सामुर आव,ஸாமுர் ஆவ்,saamur aav,sAmur Av,sāmur āv,s̪ɑːmuɾ ɑːʋ,"appear, seem",தோன்று,,,,Simple-Verbs,words
ꢭꢵꢔ꣄,लाग,லாக்3,laag,lAg,lāg,lɑːg,"appear, seem",தோன்று,,,,Simple-Verbs,words
ꢗꢵꢜ꣄,चाट्,சாட்,chaat',cAT,cāṭ,t͡ʃɑːʈ,lick,நக்கு,,,,Simple-Verbs,words
ꢏꢡ꣄ꢡꢵꢜ꣄,आ॑त्ताट्,ஒத்தாட்,o'ttaat',OttAT,ŏttāṭ,ot̪t̪ɑːʈ,move,நகட்டு,,,,Simple-Verbs,words
ꢲꢭ꣄ꢭꢶ,हल्लि,ஹல்லி,halli,halli,halli,ɦəllɪ,move,நகர்,,,,Simple-Verbs,words
ꢲꢭ꣄ꢭꢫꢶ ꢙꢵ,हल्लयि जा,ஹல்லயி ஜா,hallayi jaa,hallayi jA,hallayi jā,ɦəlləjɪ d͡ʒɑː,move,நகர்,,,,Simple-Verbs,words
ꢲꢭ꣄ꢭꢵꢞ꣄,हल्लाड,ஹல்லாட்3,hallaad',hallAD,hallāḍ,ɦəllɑːɖ,move,நகர்த்து,,,,Simple-Verbs,words
ꢲꢷꢥ꣄ ꢲꣁꢫ꣄ꢙꢵ,हीन हा॑य जा,ஹீன் ஹொய் ஜா,heen ho'yjaa,hIn hOyjA,hīn hŏyjā,ɦiːn̪ ɦojd͡ʒɑː,be destroyed,நசி,,,,Simple-Verbs,words
ꢲꢷꢥ꣄ ꢒꢿꢬ꣄,हीन केर,ஹீன் கேர்,heen ker,hIn ker,hīn ker,ɦiːn̪ keːɾ,destroy,நசி,,,,Simple-Verbs,words
ꢩꢶꢬꢸꢜ꣄,भिरुट,பி4ருட்,bhirut',bhiruT,bhiruṭ,bʰɪɾuʈ,crush,நசுக்கு,,,,Simple-Verbs,words
ꢥꢾꢱ꣄ꢒꢫꢶ ꢙꢵ,न॑स्कयि जा,நெஸ்கயி ஜா,ne'skayi jaa,nEskayi jA,nĕskayi jā,n̪es̪kəjɪ d͡ʒɑː,be crushed,நசுங்கு,,,,Simple-Verbs,words
ꢩꢶꢬꢸꢞꢫꢶ ꢙꢵ,भिरुडयि जा,பி4ருட3யி ஜா,bhirud'ayi jaa,bhiruDayi jA,bhiruḍayi jā,bʰɪɾuɖəjɪ d͡ʒɑː,be crushed,நசுங்கு,,,,Simple-Verbs,words
ꢱꣁꢣꢱꣁꢣꢫꢶ ꢙꢵ,सा॑दसा॑दयि जा,ஸொத3ஸொத3யி ஜா,so'daso'dayi jaa,sOdasOdayi jA,sŏdasŏdayi jā,s̪od̪əs̪od̪əjɪ d͡ʒɑː,lose crispness,நசுநசு,,,,Simple-Verbs,words
ꢗꢵꢭ꣄,चाल्,சால்,chaal,cAl,cāl,t͡ʃɑːl,walk,நட,,,,Simple-Verbs,words
ꢗꢵꢭ꣄,चाल,சால்,chaal,cAl,cāl,t͡ʃɑːl,Happen,நட,,,,Simple-Verbs,words
ꢗꢭꢵꢜ꣄,चलाट्,சலாட்,chalaat',calAT,calāṭ,t͡ʃəlɑːʈ,conduct,நடத்து,,,,Simple-Verbs,words
ꢂꢩꢶꢥꢫꣁ ꢒꢿꢬ꣄,अभिनया॑ केर,அபி4நயொ கேர்,abhinayo' ker,abhinayO ker,abhinayŏ ker,əbʰɪn̪əjo keːɾ,act,நடி,,,,Simple-Verbs,words
ꢕꢵꢭ꣄,घाल,கா4ல்,ghaal,ghAl,ghāl,gʰɑːl,plant,நடு,,,,Simple-Verbs,words
ꢏꢠ꣄ꢒꢶ,आ॑ण्कि,ஒண்கி,o'nki,ONki,ŏṇki,oɳkɪ,shiver,நடுங்கு,,,,Simple-Verbs,words
ꢥꣁꢪ꣄ꢪꢶ,ना॑म्मि,நொம்மி,no'mmi,nOmmi,nŏmmi,n̪ommɪ,believe,நம்பு,,,,Simple-Verbs,words
ꢩꢶꢠ꣄ꢞꢶ,भिण्डि,பி4ண்டி3,bhind'i,bhiNDi,bhiṇḍi,bʰɪɳɖɪ,believe,நம்பு,,,,Simple-Verbs,words
ꢥꢵꢪ꣄,नाम,நாம்,naam,nAm,nām,n̪ɑːm,greet,நமஸ்கரி,,,,Simple-Verbs,words
ꢓꢵꢭ꣄,खास्,கா2ஸ்,khaal,khAl,khāl,kʰɑːl,itch,நமை,,,,Simple-Verbs,words
ꢧꢠ꣄ꢜꣁ ꢲꣁꢫ꣄ꢙꢵ,भण्टो हा॑य्जा,ப2ண்டொ ஹொய் ஜா,phant'o' ho'yjaa,phaNTO hOyjA,phaṇṭŏ hŏyjā,pʰəɳʈo ɦojd͡ʒɑː,become grey,நரை,,,,Simple-Verbs,words
ꢗꢶꢒ꣄ꢒꢫꢶ ꢙꢵ,चिक्कयि जा,சிக்கயி ஜா,chikkayi jaa,cikkayi jA,cikkayi jā,t͡ʃɪkkəjɪ d͡ʒɑː,be weak,நலி,,,,Simple-Verbs,words
ꢚꢶꢬ꣄ꢒꢫꢶ ꢙꢵ,झिर्कयि जा,ஜி2ர்கயி ஜா,jhirkayi jaa,jhirkayi jA,jhirkayi jā,d͡ʒʰɪɾkəjɪ d͡ʒɑː,slip,நழுவு,,,,Simple-Verbs,words
ꢨꢶꢙ꣄ꢮꢫꢶꢙꢵ,बिज्वयि जा,பி3ஜ்வயி ஜா,bijvayijaa,bijvayijA,bijvayijā,bɪd͡ʒʋəjɪd͡ʒɑː,wet,நனை,,,,Simple-Verbs,words
ꢨꢶꢙ꣄ꢮꢶ,बिज्वि,பி3ஜ்வி,bijvi,bijvi,bijvi,bɪd͡ʒʋɪ,wet,நனை,,,,Simple-Verbs,words
ꢔꢵꢜ꣄,गाट्,கா3ட்,gaat',gAT,gāṭ,gɑːʈ,fix,நாட்டு,,,,Simple-Verbs,words
ꢦ꣄ꢬꢿꢮ꣄ ꢦꣂꢜ꣄,प्रेव पोट,ப்ரேவ் போட்,prev pot',prev poT,prev poṭ,pɾeːʋ poːʈ,like,நாடு,,,,Simple-Verbs,words
ꢭꢵꢙ꣄ ꢦꣁꢥ꣄ꢣꢶ,लाज पा॑न्दि,லாஜ் பொந்தி3,laaj po'ndi,lAj pOndi,lāj pŏndi,lɑːd͡ʒ pon̪d̪ɪ,feel shy,நாணு,,,,Simple-Verbs,words
ꢕꢠꢵꢜ꣄,घणाट,க4ணாட்,ghanaat',ghaNAT,ghaṇāṭ,gʰəɳɑːʈ,stink,நாற்று/ நாற வை,,,,Simple-Verbs,words
ꢕꢠꢫꢶ ꢙꢵ,घणयि जा,க4ணயி ஜா,ghanayi jaa,ghaNayi jA,ghaṇayi jā,gʰəɳəjɪ d͡ʒɑː,stink,நாறு,,,,Simple-Verbs,words
ꢥꢶꢯ꣄ꢒꢠꣁ ꢒꢿꢬ꣄,निश्कणा॑ केर,நிஶ்கணொ கேர்,nishkano' ker,nizkaNO ker,niśkaṇŏ ker,n̪ɪʃkəɳo keːɾ,"decide, get engaged",நிச்சயி,,,,Simple-Verbs,words
ꢱ꣄ꢢ꣄ꢬꣁ ꢦꣁꢥ꣄ꢣꢶ ꢒꢿꢬ꣄,स्थ्रा॑ पा॑न्दि केर,ஸ்த்2ரொ பொந்தி3 கேர்,sthro' po'ndi ker,sthrO pOndi ker,sthrŏ pŏndi ker,s̪t̪ʰɾo pon̪d̪ɪ keːɾ,be poised,நிதானி,,,,Simple-Verbs,words
ꢔꢵꢳ꣄ꢞꢿ,गाळ्डे,கா3ள்டே3,gaal'd'e,gALDe,gāl̤ḍe,gɑːɭɖeː,abuse,நிந்தி,,,,Simple-Verbs,words
ꢲꢶꢨ꣄ꢨꢵꢜ꣄,हिब्बाट्,ஹிப்3பா3ட்,hibbaat',hibbAT,hibbāṭ,ɦɪbbɑːʈ,stop,நிப்பாட்டு,,,,Simple-Verbs,words
ꢗꢶꢪ꣄ꢜꢶ,चिम्टि,சிம்டி,chimt'i,cimTi,cimṭi,t͡ʃɪmʈɪ,pinch,நிமிட்டு,,,,Simple-Verbs,words
ꢥꢶꢡ꣄ꢡꣁ ꢬꢴꢵ,नित्ता॑ र्हा,நித்தொரா:,nitto' rhaa,nittO rhA,nittŏ rhā,n̪ɪt̪t̪o ɾɦɑː,become erect,நிமிர்,,,,Simple-Verbs,words
ꢥꢶꢡ꣄ꢡꣁꢒꢿꢬ꣄,नित्ता॑ केर,நித்தொகேர்,nitto'ker,nittOker,nittŏker,n̪ɪt̪t̪okeːɾ,make erect,நிமிர்த்து,,,,Simple-Verbs,words
ꢥ꣄ꢫꢪꢥꣁ ꢒꢿꢬ꣄,न्यमना॑ केर,ந்யமனொ கேர்,nyamano' ker,nyamanO ker,nyamanŏ ker,n̪jəmən̪o keːɾ,appoint,நியமி,,,,Simple-Verbs,words
ꢥꢶꢬ꣄ꢠꢫꣁ ꢒꢿꢬ꣄,निर्णयो केर,நிர்ணயொ கேர்,nirnayo' ker,nirNayO ker,nirṇayŏ ker,n̪ɪɾɳəjo keːɾ,determine,நிர்ணயி,,,,Simple-Verbs,words
ꢥꢶꢬ꣄ꢮꢵꢲ꣄ ꢒꢿꢬ꣄,निर्वाह केर,நிர்வாஹ் கேர்,nirvaah ker,nirvAh ker,nirvāh ker,n̪ɪɾʋɑːɦ keːɾ,administer,நிர்வகி,,,,Simple-Verbs,words
ꢮꢶꢜ꣄ꢜꢫꢶ ꢙꢵ,विट्टयि जा,விட்டயி ஜா,vit't'ayi jaa,viTTayi jA,viṭṭayi jā,ʋɪʈʈəjɪ d͡ʒɑː,become stale,நீர்,,,,Simple-Verbs,words
ꢦꣁꢱ ꢦꣁꢱꢫꢶ ꢙꢵ,पा॑स पा॑सयि जा,பொஸ பொஸயி ஜா,po'sa po'sayi jaa,pOsa pOsayi jA,pŏsa pŏsayi jā,pos̪ə pos̪əjɪ d͡ʒɑː,become stale,நீர்,,,,Simple-Verbs,words
ꢡꢾꢮ꣄ꢞꢶ,त॑व्डि,தெவ்டி3,te'vd'i,tEvDi,tĕvḍi,t̪eʋɖɪ,stroke,நீவு,,,,Simple-Verbs,words
ꢭꢵꢪ꣄ꢒꢥꢶ ꢬꢴꢵ,लाम्कनि र्हा,லாம்கனி ரா:,laamkani rhaa,lAmkani rhA,lāmkani rhā,lɑːmkən̪ɪ ɾɦɑː,lengthen,நீள்,,,,Simple-Verbs,words
ꢙꢳꢷꢬꢵꢒ꣄ ꢒꢿꢬ꣄,जळिराक केर,ஜளிராக் கேர்,jal'eeraak ker,jaLIrAk ker,jal̤īrāk ker,d͡ʒəɭiːɾɑːk keːɾ,Turn into ash,நீற்று,,,,Simple-Verbs,words
ꢬꢵꢒ꣄ ꢲꣁꢫ꣄ ꢙꢵ,राक हा॑य जा,ராக் ஹொய் ஜா,raak ho'y jaa,rAk hOy jA,rāk hŏy jā,ɾɑːk ɦoj d͡ʒɑː,become ash,நீறு,,,,Simple-Verbs,words
ꢲꢸꢖ꣄ꢔꢶ ꢱꢵ,हुङ्गि सा,ஹுங்கி3 ஸா,hungi saa,huGgi sA,huṅgi sā,ɦuŋgɪ s̪ɑː,"smell, enjoy",நுகர்,,,,Simple-Verbs,words
ꢂꢥꢸꢩꢮ꣄ ꢒꢿꢬ꣄,अनुभव केर,அநுப4வ் கேர்,anubhav ker,anubhav ker,anubhav ker,ən̪ubʰəʋ keːɾ,"smell, enjoy",நுகர்,,,,Simple-Verbs,words
ꢂꢥꢸꢩꢮꢶ,अनुभवि,அனுப4வி,anubhavi,anubhavi,anubhavi,ən̪ubʰəʋɪ,"smell, enjoy",நுகர்,,,,Simple-Verbs,words
ꢩꢸꢬ꣄ꢒꣁꢒꢿꢬ꣄,भुर्का॑ केर,பு4ர்கொ கேர்,bhurko'ker,bhurkOker,bhurkŏker,bʰuɾkokeːɾ,powder,நுணுக்கு,,,,Simple-Verbs,words
ꢱꢹꢒ꣄ꢯꢪꣁꢒꢥꢶ ꢬꢴꢵ,सूक्षमा॑कनि र्हा,ஸூக்ஷ்மொகனி ரா:,sookshamo'kani rhaa,sUkzamOkani rhA,sūkśamŏkani rhā,s̪uːkʃəmokən̪ɪ ɾɦɑː,be minute,நுணுகு,,,,Simple-Verbs,words
ꢩꢸꢬ꣄ꢒꣁ ꢲꣁꢫ꣄ꢙꢵ,भुर्का॑ हा॑य्जा,பு4ர்கொ ஹொய் ஜா,bhurko' ho'yjaa,bhurkO hOyjA,bhurkŏ hŏyjā,bʰuɾko ɦojd͡ʒɑː,be powdered,நுணுங்கு,,,,Simple-Verbs,words
ꢨꢸꢱꢸꢪ꣄ ꢨꢸꢬꢸꢞꣁ ꢲꣂ,बुसुम बुरुडो हो,பு3ஸும் பு3ருடொ3 ஹோ,busum burud'o' ho,busum buruDO ho,busum buruḍŏ ho,bus̪um buɾuɖo ɦoː,bubble,நுரை,,,,Simple-Verbs,words
ꢡꢹꢬ꣄,तूर,தூர்,toor,tUr,tūr,t̪uːɾ,enter,நுழை,,,,Simple-Verbs,words
ꢨ꣄ꢬꢮꢿꢯ꣄꣄ ꢒꢿꢬ꣄,प्रवेश केर,ப்ரவேஶ் கேர்,bravesh ker,bravez ker,braveś ker,bɾəʋeːʃ keːɾ,enter,நுழை,,,,Simple-Verbs,words
ꢡꢸꢬꢵꢜ꣄,तुराट,துராட்,turaat',turAT,turāṭ,t̪uɾɑːʈ,enter,நுழை,,,,Simple-Verbs,words
ꢦ꣄ꢬꢮꢿꢯ꣄ ꢒꢾꢬꢵꢜ꣄,प्रवेश्क॑राट,ப்ரவேஶ் கெராட்,pravesh ke'raat',pravez kErAT,praveś kĕrāṭ,pɾəʋeːʃ keɾɑːʈ,enter,நுழை,,,,Simple-Verbs,words
ꢒꢵꢡ꣄,कात,காத்,kaat,kAt,kāt,kɑːt̪,Spin,நூல்,,,,Simple-Verbs,words
